age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error,education,n_data,data_value,data_se,denominator_note,simulation_error_to_data_se
61,nowork_nowork,0.17555100772535867,N=100000,100000,9.7276451587677,0.17792859725370752,0.00237758952834885,udd1,35482,0.2778040541,0.0023778955105194003,Approximate: uses total age-cell frequency,0.9998713222809007
62,nowork_nowork,0.19955452717168004,N=100000,100000,9.7276451587677,0.20131107017699557,0.001756543005315525,udd1,34081,0.3056767023,0.0024954902311029063,Approximate: uses total age-cell frequency,0.7038869491142844
63,nowork_nowork,0.22690791557016346,N=100000,100000,9.7276451587677,0.22842554177215466,0.0015176262019911957,udd1,32751,0.3404534998,0.0026184201177384928,Approximate: uses total age-cell frequency,0.5795961433805193
64,nowork_nowork,0.25762625816704926,N=100000,100000,9.7276451587677,0.25820801894294143,0.0005817607758921706,udd1,31813,0.3903164316,0.0027350064183156012,Approximate: uses total age-cell frequency,0.21270910810163932
65,nowork_nowork,0.29226629749131955,N=100000,100000,9.7276451587677,0.292677393615238,0.00041109612391843076,udd1,31074,0.467988757,0.0028306067261004274,Approximate: uses total age-cell frequency,0.1452325115063849
66,nowork_nowork,0.34101476327846597,N=100000,100000,9.7276451587677,0.34161984324389805,0.000605079965432076,udd1,30479,0.539813816,0.002854883751424113,Approximate: uses total age-cell frequency,0.21194557050886628
67,nowork_nowork,0.41793358442035644,N=100000,100000,9.7276451587677,0.417177618087508,0.0007559663328484678,udd1,30295,0.6314256825,0.002771648662609021,Approximate: uses total age-cell frequency,0.27274969697525014
68,nowork_nowork,0.48693642158350653,N=100000,100000,9.7276451587677,0.4880513922629102,0.0011149706794036929,udd1,29842,0.7120360878,0.0026212356880075983,Approximate: uses total age-cell frequency,0.425360712317778
69,nowork_nowork,0.5381743823858097,N=100000,100000,9.7276451587677,0.5390897886758996,0.000915406290089904,udd1,29091,0.7710954538,0.002463212927763735,Approximate: uses total age-cell frequency,0.3716310026518777
70,nowork_nowork,0.5841154359160907,N=100000,100000,9.7276451587677,0.5839198099997454,0.00019562591634536552,udd1,28733,0.8070961957,0.002327783363356363,Approximate: uses total age-cell frequency,0.08403957147597198
71,nowork_nowork,0.6270272280910579,N=100000,100000,9.7276451587677,0.6260740902297753,0.0009531378612825936,udd1,28201,0.8336716624,0.0022174221883415916,Approximate: uses total age-cell frequency,0.42984049960979454
72,nowork_nowork,0.6673399903447925,N=100000,100000,9.7276451587677,0.666351731634716,0.0009882587100765727,udd1,27755,0.856346256,0.00210529306804352,Approximate: uses total age-cell frequency,0.4694162181396323
73,nowork_nowork,0.7048855260583132,N=100000,100000,9.7276451587677,0.7040263764698518,0.0008591495884614497,udd1,27615,0.8718269016,0.0020115973300965846,Approximate: uses total age-cell frequency,0.4270981948560245
74,nowork_nowork,0.7396538750940557,N=100000,100000,9.7276451587677,0.7385715936483026,0.0010822814457530638,udd1,27541,0.8887136743,0.001895012070113755,Approximate: uses total age-cell frequency,0.5711211357551385
75,nowork_nowork,0.7719771060235608,N=100000,100000,9.7276451587677,0.7703021557955667,0.001674950227994132,udd1,27329,0.8978180839,0.001832185008002886,Approximate: uses total age-cell frequency,0.9141818215289609
76,nowork_nowork,0.8010778253288953,N=100000,100000,9.7276451587677,0.7994939145822345,0.001583910746660755,udd1,25186,0.9088815183,0.0018133317839947713,Approximate: uses total age-cell frequency,0.8734809374881184
77,nowork_nowork,0.8245271982842659,N=100000,100000,9.7276451587677,0.8236762022520467,0.0008509960322191645,udd1,22442,0.9167267113,0.0018443444032827103,Approximate: uses total age-cell frequency,0.46140841737828053
78,nowork_nowork,0.8476118747254127,N=100000,100000,9.7276451587677,0.8457002827284472,0.001911591996965445,udd1,19392,0.9263214736,0.00187603108541212,Approximate: uses total age-cell frequency,1.0189553956913848
79,nowork_nowork,0.8655363687390629,N=100000,100000,9.7276451587677,0.8631254343724154,0.0024109343666475214,udd1,16359,0.9325723199,0.00196056837544874,Approximate: uses total age-cell frequency,1.2297119533490897
80,nowork_nowork,0.8777423458274523,N=100000,100000,9.7276451587677,0.8769571626702023,0.0007851831572499579,udd1,13610,0.9380829016,0.00206584077643286,Approximate: uses total age-cell frequency,0.38007922304920017
81,nowork_nowork,0.8862982420315951,N=100000,100000,9.7276451587677,0.8864407596823901,0.00014251765079498213,udd1,11239,0.9424001673,0.002197679983646345,Approximate: uses total age-cell frequency,0.06484913720628233
82,nowork_nowork,0.8864801494257442,N=100000,100000,9.7276451587677,0.8854969254061261,0.0009832240196180342,udd1,7491,0.9497184232,0.0025248290421263082,Approximate: uses total age-cell frequency,0.3894220175754961
83,nowork_nowork,0.8756426735218509,N=100000,100000,9.7276451587677,0.8716194687805389,0.004023204741312014,udd1,4499,0.9532856504,0.0031461446377548307,Approximate: uses total age-cell frequency,1.2787729759885025
84,nowork_nowork,0.18572160387463327,N=100000,100000,9.7276451587677,0.18495234420937404,0.000769259665259231,udd1,1982,0.9549138804,0.004660705990802418,Approximate: uses total age-cell frequency,0.1650521759530234
30,prob_work,0.683568,N=250000,250000,22.22505235671997,0.683829,0.00026100000000006673,udd1,2840,0.7408450704,0.008222128593867357,Uses total age-cell frequency,0.03174360471505383
31,prob_work,0.697796,N=250000,250000,22.22505235671997,0.696873,0.0009230000000000071,udd1,5097,0.7255248185,0.00625058060855109,Uses total age-cell frequency,0.1476662821910175
32,prob_work,0.7105654761904762,N=250000,250000,22.22505235671997,0.7108331199897595,0.0002676437992833458,udd1,7282,0.7283713266,0.005212413841895231,Uses total age-cell frequency,0.05134738096429248
33,prob_work,0.7216037060298994,N=250000,250000,22.22505235671997,0.7212743720402254,0.00032933398967405214,udd1,9171,0.7294733399,0.00463875463007704,Uses total age-cell frequency,0.07099620823630039
34,prob_work,0.729437749075719,N=250000,250000,22.22505235671997,0.7294789014869237,4.115241120472568e-05,udd1,11180,0.7228980322,0.004232894306220716,Uses total age-cell frequency,0.009722050263397213
35,prob_work,0.7361158357712579,N=250000,250000,22.22505235671997,0.7369026608878697,0.0007868251166117668,udd1,13112,0.7188834655,0.003925888602819013,Uses total age-cell frequency,0.2004196237373575
36,prob_work,0.7430121301893591,N=250000,250000,22.22505235671997,0.7436603621392094,0.0006482319498503086,udd1,17702,0.7478815953,0.0032636796977581362,Uses total age-cell frequency,0.19861996576918609
37,prob_work,0.7508910764203157,N=250000,250000,22.22505235671997,0.7500132646840052,0.0008778117363105187,udd1,22115,0.7633280579,0.0028581533632124284,Uses total age-cell frequency,0.3071254844505265
38,prob_work,0.757493078843095,N=250000,250000,22.22505235671997,0.7552311333179101,0.002261945525184883,udd1,26699,0.7775197573,0.0025453877161882243,Uses total age-cell frequency,0.8886447871180103
39,prob_work,0.7613019601555298,N=250000,250000,22.22505235671997,0.7600280956011948,0.0012738645543349802,udd1,31731,0.7868960953,0.0022988599768867745,Uses total age-cell frequency,0.5541288147789272
40,prob_work,0.766346855772239,N=250000,250000,22.22505235671997,0.7655733332798598,0.000773522492379275,udd1,32214,0.7873905755,0.0022796282744457015,Uses total age-cell frequency,0.3393195728664838
41,prob_work,0.7724446585184739,N=250000,250000,22.22505235671997,0.7716119801621582,0.0008326783563157303,udd1,32959,0.7841864134,0.0022660111095178944,Uses total age-cell frequency,0.36746437509429813
42,prob_work,0.7775594979832554,N=250000,250000,22.22505235671997,0.7763678719537298,0.0011916260295256054,udd1,33929,0.7889416134,0.002215328879254968,Uses total age-cell frequency,0.5379002822941388
43,prob_work,0.7817686111926524,N=250000,250000,22.22505235671997,0.7807135333327972,0.001055077859855147,udd1,34810,0.7871588624,0.0021938501947408816,Uses total age-cell frequency,0.4809252073748652
44,prob_work,0.7845649714784891,N=250000,250000,22.22505235671997,0.784895719608658,0.0003307481301688675,udd1,35491,0.7868473698,0.0021738595353921033,Uses total age-cell frequency,0.15214788480305827
45,prob_work,0.7894618047858384,N=250000,250000,22.22505235671997,0.7889726351041612,0.0004891696816772262,udd1,36530,0.789488092,0.002132977575295862,Uses total age-cell frequency,0.22933653280877753
46,prob_work,0.7908303904752295,N=250000,250000,22.22505235671997,0.7924560472488291,0.0016256567735996041,udd1,37648,0.7887537187,0.002103750786040311,Uses total age-cell frequency,0.7727420873170164
47,prob_work,0.7963311059637719,N=250000,250000,22.22505235671997,0.7966887878999178,0.00035768193614593713,udd1,38609,0.7876919889,0.002081215868645027,Uses total age-cell frequency,0.17186200698095075
48,prob_work,0.797925593526491,N=250000,250000,22.22505235671997,0.799972259007723,0.0020466654812320018,udd1,39731,0.7834688279,0.002066361617364992,Uses total age-cell frequency,0.9904682046126531
49,prob_work,0.8027199013011047,N=250000,250000,22.22505235671997,0.8029248249974638,0.0002049236963590495,udd1,40045,0.778873767,0.002073860420280879,Uses total age-cell frequency,0.09881267531558131
50,prob_work,0.8050827812549565,N=250000,250000,22.22505235671997,0.8042378775430519,0.0008449037119045988,udd1,40332,0.7723147873,0.002088044301422947,Uses total age-cell frequency,0.40463878631733013
51,prob_work,0.8034851333330615,N=250000,250000,22.22505235671997,0.8025957739657941,0.0008893593672674172,udd1,40778,0.7666633969,0.002094502289083435,Uses total age-cell frequency,0.4246160875081237
52,prob_work,0.7979491836000131,N=250000,250000,22.22505235671997,0.7987324336843784,0.0007832500843653056,udd1,41035,0.7649811137,0.0020931459883932807,Uses total age-cell frequency,0.37419754222042395
53,prob_work,0.7915324285169028,N=250000,250000,22.22505235671997,0.7934820861510491,0.00194965763414634,udd1,41296,0.7609695854,0.0020987283947791133,Uses total age-cell frequency,0.9289709135285881
54,prob_work,0.7863720983871233,N=250000,250000,22.22505235671997,0.784674223763665,0.0016978746234582731,udd1,42101,0.7576067077,0.0020885073047798696,Uses total age-cell frequency,0.8129608259317199
55,prob_work,0.7766178763602073,N=250000,250000,22.22505235671997,0.7755647564665469,0.0010531198936604147,udd1,42583,0.7569922269,0.002078440831126764,Uses total age-cell frequency,0.5066874543113635
56,prob_work,0.7639767296904217,N=250000,250000,22.22505235671997,0.7632594802582918,0.0007172494321299183,udd1,42538,0.7530443368,0.002090890237522,Uses total age-cell frequency,0.3430354302002768
57,prob_work,0.7492556012611973,N=250000,250000,22.22505235671997,0.7489944785071087,0.0002611227540886274,udd1,41686,0.7471813079,0.002128739296911431,Uses total age-cell frequency,0.12266544544345477
58,prob_work,0.7315055145360314,N=250000,250000,22.22505235671997,0.7307244358608406,0.0007810786751908383,udd1,40096,0.7387270551,0.002194010481356121,Uses total age-cell frequency,0.3560049880473007
59,prob_work,0.7100139493595976,N=250000,250000,22.22505235671997,0.7097918840156904,0.00022206534390722954,udd1,38600,0.7272279793,0.002266947946080665,Uses total age-cell frequency,0.09795784869747856
60,prob_work,0.6875603808194343,N=250000,250000,22.22505235671997,0.6855956931966858,0.0019646876227484844,udd1,36987,0.7127909806,0.002352640566524788,Uses total age-cell frequency,0.8350989312620033
61,prob_work,0.6596453754696587,N=250000,250000,22.22505235671997,0.6597356701530855,9.029468342680591e-05,udd1,35482,0.6865171073,0.0024627966771964926,Uses total age-cell frequency,0.03666347460302417
62,prob_work,0.6289272793366685,N=250000,250000,22.22505235671997,0.6292249382561057,0.000297658919437227,udd1,34081,0.6530911652,0.0025783295133971025,Uses total age-cell frequency,0.11544642292250833
63,prob_work,0.5955504873754255,N=250000,250000,22.22505235671997,0.5988116141876395,0.0032611268122140213,udd1,32751,0.608439437,0.002697092662546113,Uses total age-cell frequency,1.2091267228228815
64,prob_work,0.5611255636872767,N=250000,250000,22.22505235671997,0.5623299199519358,0.00120435626465909,udd1,31813,0.5374218087,0.002795425401590887,Uses total age-cell frequency,0.4308311228672696
65,prob_work,0.5149685613288704,N=250000,250000,22.22505235671997,0.517231437007302,0.0022628756784316417,udd1,31074,0.4617365,0.0028281079857679146,Uses total age-cell frequency,0.8001376502662801
66,prob_work,0.4438469268584155,N=250000,250000,22.22505235671997,0.44552538654089346,0.001678459682477984,udd1,30479,0.369729978,0.0027650647198966876,Uses total age-cell frequency,0.6070236513453823
67,prob_work,0.37167234867629084,N=250000,250000,22.22505235671997,0.37107423299844333,0.0005981156778475105,udd1,30295,0.2943389998,0.0026184029670637456,Uses total age-cell frequency,0.22842766578370946
68,prob_work,0.3240093784445233,N=250000,250000,22.22505235671997,0.32468857507409876,0.0006791966295754404,udd1,29842,0.2285369613,0.002430646617745015,Uses total age-cell frequency,0.2794304300003724
69,prob_work,0.28778534850437204,N=250000,250000,22.22505235671997,0.28681176455207874,0.0009735839522932999,udd1,29091,0.1882712867,0.0022920187942329336,Uses total age-cell frequency,0.42477136520127345
70,prob_work,0.2542182991003225,N=250000,250000,22.22505235671997,0.2535312866358486,0.0006870124644738906,udd1,28733,0.1609299412,0.0021678391339006327,Uses total age-cell frequency,0.31691118299803755
71,prob_work,0.2230645657110558,N=250000,250000,22.22505235671997,0.2216758657780664,0.0013886999329894012,udd1,28201,0.1363072231,0.0020431809215295735,Uses total age-cell frequency,0.6796754601397647
72,prob_work,0.19381381472954498,N=250000,250000,22.22505235671997,0.19313771804171365,0.0006760966878313346,udd1,27755,0.1211313277,0.0019584821378455207,Uses total age-cell frequency,0.3452146306399773
73,prob_work,0.16686507936507936,N=250000,250000,22.22505235671997,0.16780046534436527,0.0009353859792859132,udd1,27615,0.1057758465,0.0018507336830483588,Uses total age-cell frequency,0.5054136031853222
74,prob_work,0.14457967458677687,N=250000,250000,22.22505235671997,0.14563273773853128,0.0010530631517544076,udd1,27541,0.0951672053,0.0017682268125482755,Uses total age-cell frequency,0.5955475532218564
75,prob_work,0.12477138679963755,N=250000,250000,22.22505235671997,0.12457173648270489,0.00019965031693265634,udd1,27329,0.085733104,0.0016935534234307523,Uses total age-cell frequency,0.11788840798904969
76,prob_work,0.10804874674291512,N=250000,250000,22.22505235671997,0.10751288990336536,0.0005358568395497643,udd1,25186,0.0762725324,0.0016725396125979084,Uses total age-cell frequency,0.32038514096382625
77,prob_work,0.09267994094984337,N=250000,250000,22.22505235671997,0.0932165494225829,0.0005366084727395221,udd1,22442,0.0706710632,0.001710703577368741,Uses total age-cell frequency,0.3136770623727155
78,prob_work,0.0809948498932295,N=250000,250000,22.22505235671997,0.080256574888502,0.0007382750047274927,udd1,19392,0.0636344884,0.001752902182840434,Uses total age-cell frequency,0.4211729621622005
79,prob_work,0.07130360149209389,N=250000,250000,22.22505235671997,0.07151689038049786,0.00021328888840396742,udd1,16359,0.0566660554,0.0018076562448152392,Uses total age-cell frequency,0.11799195174178026
80,prob_work,0.06348741546398941,N=250000,250000,22.22505235671997,0.06333574662212259,0.00015166884186681995,udd1,13610,0.0522409993,0.001907329096678725,Uses total age-cell frequency,0.07951896824251478
81,prob_work,0.06031701292825302,N=250000,250000,22.22505235671997,0.0601730461839719,0.00014396674428111822,udd1,11239,0.0477800516,0.0020120006158682985,Uses total age-cell frequency,0.07155402595092544
82,prob_work,0.06268322330004529,N=250000,250000,22.22505235671997,0.06397020451654764,0.0012869812165023503,udd1,7491,0.0392470965,0.0022435704994076444,Uses total age-cell frequency,0.573630833906108
83,prob_work,0.07554489787179378,N=250000,250000,22.22505235671997,0.07691797767945924,0.0013730798076654616,udd1,4499,0.0384529896,0.002866766492096879,Uses total age-cell frequency,0.47896464935347094
84,prob_work,0.8009032498370425,N=250000,250000,22.22505235671997,0.799192605624801,0.001710644212241541,udd1,1982,0.0363269425,0.004202690968497573,Uses total age-cell frequency,0.4070354506348779
30,hours_0,0.316432,N=250000,250000,22.22505235671997,0.316171,0.0002610000000000112,udd1,2840,0.2591549296,0.008222128593867357,Uses total age-cell frequency,0.03174360471504708
31,hours_0,0.302204,N=250000,250000,22.22505235671997,0.303127,0.0009230000000000071,udd1,5097,0.2744751815,0.00625058060855109,Uses total age-cell frequency,0.1476662821910175
32,hours_0,0.28943452380952384,N=250000,250000,22.22505235671997,0.2891668800102405,0.0002676437992833458,udd1,7282,0.2716286734,0.005212413841895232,Uses total age-cell frequency,0.05134738096429246
33,hours_0,0.2783962939701005,N=250000,250000,22.22505235671997,0.27872562795977457,0.00032933398967405214,udd1,9171,0.2705266601,0.00463875463007704,Uses total age-cell frequency,0.07099620823630039
34,hours_0,0.270562250924281,N=250000,250000,22.22505235671997,0.2705210985130762,4.115241120478119e-05,udd1,11180,0.2771019678,0.004232894306220716,Uses total age-cell frequency,0.009722050263410328
35,hours_0,0.26388416422874206,N=250000,250000,22.22505235671997,0.2630973391121303,0.0007868251166117668,udd1,13112,0.2811165345,0.003925888602819014,Uses total age-cell frequency,0.20041962373735747
36,hours_0,0.2569878698106409,N=250000,250000,22.22505235671997,0.25633963786079067,0.0006482319498502531,udd1,17702,0.2521184047,0.0032636796977581362,Uses total age-cell frequency,0.19861996576916907
37,hours_0,0.24910892357968425,N=250000,250000,22.22505235671997,0.2499867353159948,0.0008778117363105464,udd1,22115,0.2366719421,0.0028581533632124284,Uses total age-cell frequency,0.3071254844505362
38,hours_0,0.24250692115690492,N=250000,250000,22.22505235671997,0.24476886668208991,0.002261945525184994,udd1,26699,0.2224802427,0.0025453877161882243,Uses total age-cell frequency,0.888644787118054
39,hours_0,0.23869803984447027,N=250000,250000,22.22505235671997,0.23997190439880522,0.0012738645543349525,udd1,31731,0.2131039047,0.0022988599768867745,Uses total age-cell frequency,0.5541288147789151
40,hours_0,0.23365314422776098,N=250000,250000,22.22505235671997,0.2344266667201402,0.0007735224923792194,udd1,32214,0.2126094245,0.002279628274445702,Uses total age-cell frequency,0.33931957286645936
41,hours_0,0.2275553414815261,N=250000,250000,22.22505235671997,0.2283880198378418,0.0008326783563157025,udd1,32959,0.2158135866,0.0022660111095178944,Uses total age-cell frequency,0.3674643750942859
42,hours_0,0.22244050201674462,N=250000,250000,22.22505235671997,0.22363212804627017,0.0011916260295255499,udd1,33929,0.2110583866,0.0022153288792549682,Uses total age-cell frequency,0.5379002822941137
43,hours_0,0.21823138880734758,N=250000,250000,22.22505235671997,0.21928646666720272,0.001055077859855147,udd1,34810,0.2128411376,0.0021938501947408816,Uses total age-cell frequency,0.4809252073748652
44,hours_0,0.2154350285215109,N=250000,250000,22.22505235671997,0.21510428039134202,0.0003307481301688675,udd1,35491,0.2131526302,0.0021738595353921033,Uses total age-cell frequency,0.15214788480305827
45,hours_0,0.21053819521416164,N=250000,250000,22.22505235671997,0.2110273648958389,0.0004891696816772539,udd1,36530,0.210511908,0.0021329775752958625,Uses total age-cell frequency,0.2293365328087905
46,hours_0,0.20916960952477046,N=250000,250000,22.22505235671997,0.20754395275117082,0.001625656773599632,udd1,37648,0.2112462813,0.002103750786040311,Uses total age-cell frequency,0.7727420873170296
47,hours_0,0.2036688940362281,N=250000,250000,22.22505235671997,0.20331121210008216,0.00035768193614593713,udd1,38609,0.2123080111,0.002081215868645027,Uses total age-cell frequency,0.17186200698095075
48,hours_0,0.202074406473509,N=250000,250000,22.22505235671997,0.20002774099227708,0.0020466654812319185,udd1,39731,0.2165311721,0.002066361617364992,Uses total age-cell frequency,0.9904682046126128
49,hours_0,0.19728009869889532,N=250000,250000,22.22505235671997,0.19707517500253627,0.0002049236963590495,udd1,40045,0.221126233,0.002073860420280879,Uses total age-cell frequency,0.09881267531558131
50,hours_0,0.1949172187450435,N=250000,250000,22.22505235671997,0.1957621224569481,0.0008449037119045988,udd1,40332,0.2276852127,0.002088044301422947,Uses total age-cell frequency,0.40463878631733013
51,hours_0,0.19651486666693854,N=250000,250000,22.22505235671997,0.1974042260342059,0.0008893593672673616,udd1,40778,0.2333366031,0.002094502289083435,Uses total age-cell frequency,0.42461608750809715
52,hours_0,0.2020508163999869,N=250000,250000,22.22505235671997,0.20126756631562157,0.0007832500843653334,udd1,41035,0.2350188863,0.0020931459883932807,Uses total age-cell frequency,0.3741975422204372
53,hours_0,0.20846757148309727,N=250000,250000,22.22505235671997,0.20651791384895093,0.00194965763414634,udd1,41296,0.2390304146,0.0020987283947791133,Uses total age-cell frequency,0.9289709135285881
54,hours_0,0.21362790161287665,N=250000,250000,22.22505235671997,0.21532577623633503,0.0016978746234583841,udd1,42101,0.2423932923,0.0020885073047798696,Uses total age-cell frequency,0.8129608259317731
55,hours_0,0.2233821236397927,N=250000,250000,22.22505235671997,0.22443524353345315,0.0010531198936604425,udd1,42583,0.2430077731,0.002078440831126764,Uses total age-cell frequency,0.5066874543113769
56,hours_0,0.23602327030957823,N=250000,250000,22.22505235671997,0.23674051974170815,0.0007172494321299183,udd1,42538,0.2469556632,0.002090890237522,Uses total age-cell frequency,0.3430354302002768
57,hours_0,0.2507443987388027,N=250000,250000,22.22505235671997,0.2510055214928914,0.0002611227540886829,udd1,41686,0.2528186921,0.0021287392969114314,Uses total age-cell frequency,0.12266544544348082
58,hours_0,0.2684944854639686,N=250000,250000,22.22505235671997,0.26927556413915943,0.0007810786751908383,udd1,40096,0.2612729449,0.002194010481356121,Uses total age-cell frequency,0.3560049880473007
59,hours_0,0.2899860506404024,N=250000,250000,22.22505235671997,0.2902081159843096,0.00022206534390722954,udd1,38600,0.2727720207,0.0022669479460806653,Uses total age-cell frequency,0.09795784869747853
60,hours_0,0.3124396191805658,N=250000,250000,22.22505235671997,0.3144043068033142,0.001964687622748429,udd1,36987,0.2872090194,0.002352640566524788,Uses total age-cell frequency,0.8350989312619796
61,hours_0,0.34035462453034127,N=250000,250000,22.22505235671997,0.3402643298469144,9.029468342686142e-05,udd1,35482,0.3134828927,0.002462796677196493,Uses total age-cell frequency,0.0366634746030467
62,hours_0,0.3710727206633315,N=250000,250000,22.22505235671997,0.37077506174389435,0.0002976589194371715,udd1,34081,0.3469088348,0.0025783295133971025,Uses total age-cell frequency,0.1154464229224868
63,hours_0,0.40444951262457457,N=250000,250000,22.22505235671997,0.4011883858123605,0.003261126812214077,udd1,32751,0.391560563,0.002697092662546113,Uses total age-cell frequency,1.2091267228229021
64,hours_0,0.4388744363127233,N=250000,250000,22.22505235671997,0.4376700800480642,0.0012043562646591455,udd1,31813,0.4625781913,0.002795425401590887,Uses total age-cell frequency,0.4308311228672895
65,hours_0,0.4850314386711296,N=250000,250000,22.22505235671997,0.48276856299269794,0.0022628756784316417,udd1,31074,0.5382635,0.0028281079857679146,Uses total age-cell frequency,0.8001376502662801
66,hours_0,0.5561530731415845,N=250000,250000,22.22505235671997,0.5544746134591065,0.0016784596824779285,udd1,30479,0.630270022,0.0027650647198966876,Uses total age-cell frequency,0.6070236513453622
67,hours_0,0.6283276513237092,N=250000,250000,22.22505235671997,0.6289257670015567,0.0005981156778475105,udd1,30295,0.7056610002,0.0026184029670637456,Uses total age-cell frequency,0.22842766578370946
68,hours_0,0.6759906215554766,N=250000,250000,22.22505235671997,0.6753114249259012,0.0006791966295753848,udd1,29842,0.7714630387,0.002430646617745015,Uses total age-cell frequency,0.27943043000034956
69,hours_0,0.7122146514956279,N=250000,250000,22.22505235671997,0.7131882354479213,0.0009735839522934109,udd1,29091,0.8117287133,0.0022920187942329336,Uses total age-cell frequency,0.4247713652013219
70,hours_0,0.7457817008996774,N=250000,250000,22.22505235671997,0.7464687133641514,0.0006870124644740017,udd1,28733,0.8390700588,0.0021678391339006327,Uses total age-cell frequency,0.31691118299808874
71,hours_0,0.7769354342889442,N=250000,250000,22.22505235671997,0.7783241342219336,0.0013886999329894012,udd1,28201,0.8636927769,0.0020431809215295735,Uses total age-cell frequency,0.6796754601397647
72,hours_0,0.806186185270455,N=250000,250000,22.22505235671997,0.8068622819582864,0.0006760966878313068,udd1,27755,0.8788686723,0.0019584821378455207,Uses total age-cell frequency,0.34521463063996316
73,hours_0,0.8331349206349207,N=250000,250000,22.22505235671997,0.8321995346556348,0.0009353859792858854,udd1,27615,0.8942241535,0.001850733683048359,Uses total age-cell frequency,0.5054136031853071
74,hours_0,0.8554203254132231,N=250000,250000,22.22505235671997,0.8543672622614688,0.001053063151754352,udd1,27541,0.9048327947,0.0017682268125482755,Uses total age-cell frequency,0.595547553221825
75,hours_0,0.8752286132003625,N=250000,250000,22.22505235671997,0.8754282635172951,0.00019965031693258695,udd1,27329,0.914266896,0.0016935534234307523,Uses total age-cell frequency,0.11788840798900871
76,hours_0,0.8919512532570849,N=250000,250000,22.22505235671997,0.8924871100966346,0.0005358568395497088,udd1,25186,0.9237274676,0.0016725396125979082,Uses total age-cell frequency,0.3203851409637931
77,hours_0,0.9073200590501567,N=250000,250000,22.22505235671997,0.9067834505774172,0.0005366084727395082,udd1,22442,0.9293289368,0.0017107035773687416,Uses total age-cell frequency,0.31367706237270726
78,hours_0,0.9190051501067705,N=250000,250000,22.22505235671997,0.919743425111498,0.0007382750047274511,udd1,19392,0.9363655116,0.0017529021828404337,Uses total age-cell frequency,0.4211729621621768
79,hours_0,0.9286963985079061,N=250000,250000,22.22505235671997,0.9284831096195022,0.00021328888840388416,udd1,16359,0.9433339446,0.0018076562448152398,Uses total age-cell frequency,0.11799195174173416
80,hours_0,0.9365125845360106,N=250000,250000,22.22505235671997,0.9366642533778774,0.0001516688418667922,udd1,13610,0.9477590007,0.0019073290966787255,Uses total age-cell frequency,0.07951896824250021
81,hours_0,0.939682987071747,N=250000,250000,22.22505235671997,0.9398269538160281,0.00014396674428107659,udd1,11239,0.9522199484,0.002012000615868298,Uses total age-cell frequency,0.07155402595090478
82,hours_0,0.9373167766999547,N=250000,250000,22.22505235671997,0.9360297954834523,0.001286981216502392,udd1,7491,0.9607529035,0.002243570499407645,Uses total age-cell frequency,0.5736308339061265
83,hours_0,0.9244551021282063,N=250000,250000,22.22505235671997,0.9230820223205407,0.0013730798076655448,udd1,4499,0.9615470104,0.0028667664920968786,Uses total age-cell frequency,0.4789646493535
84,hours_0,0.19909675016295744,N=250000,250000,22.22505235671997,0.200807394375199,0.0017106442122415688,udd1,1982,0.9636730575,0.004202690968497574,Uses total age-cell frequency,0.4070354506348844
30,hours_1,0.094024,N=250000,250000,22.22505235671997,0.094294,0.00027000000000000635,udd1,2840,0.1183098592,0.006060511657851703,Uses total age-cell frequency,0.044550693941856796
31,hours_1,0.08526,N=250000,250000,22.22505235671997,0.085412,0.00015199999999999936,udd1,5097,0.1071218364,0.004331893678080904,Uses total age-cell frequency,0.03508858049058529
32,hours_1,0.0829933115719406,N=250000,250000,22.22505235671997,0.08316299182360753,0.0001696802516669288,udd1,7282,0.1038176325,0.0035744433669348003,Uses total age-cell frequency,0.04747039867425149
33,hours_1,0.08238155626052622,N=250000,250000,22.22505235671997,0.08218109444775044,0.00020046181277577624,udd1,9171,0.1065314579,0.0032215896517352335,Uses total age-cell frequency,0.06222450232536667
34,hours_1,0.08169283462172501,N=250000,250000,22.22505235671997,0.08203337951316125,0.00034054489143624245,udd1,11180,0.0989266547,0.002823682298947707,Uses total age-cell frequency,0.12060311868766266
35,hours_1,0.08109784648878822,N=250000,250000,22.22505235671997,0.08153246171146836,0.0004346152226801375,udd1,13112,0.0928920073,0.0025350364040468225,Uses total age-cell frequency,0.17144338518623897
36,hours_1,0.08077985507826574,N=250000,250000,22.22505235671997,0.08040699379221379,0.0003728612860519481,udd1,17702,0.0856400407,0.0021032256234948215,Uses total age-cell frequency,0.17728068823751955
37,hours_1,0.07991253434148451,N=250000,250000,22.22505235671997,0.07965317606590495,0.00025935827557956037,udd1,22115,0.0814379381,0.0018391797011797866,Uses total age-cell frequency,0.14101845263580753
38,hours_1,0.07969246425237483,N=250000,250000,22.22505235671997,0.07878873462307698,0.0009037296292978558,udd1,26699,0.0749840818,0.0016118018295973031,Uses total age-cell frequency,0.5606952496906187
39,hours_1,0.07793321842305688,N=250000,250000,22.22505235671997,0.07868070912335512,0.0007474907002982395,udd1,31731,0.0734612839,0.0014646004502355855,Uses total age-cell frequency,0.5103717537284679
40,hours_1,0.07794187249813488,N=250000,250000,22.22505235671997,0.07756136590139345,0.00038050659674142284,udd1,32214,0.0723288011,0.001443212702723746,Uses total age-cell frequency,0.263652472032224
