education,age,n_data,moment,data_value,data_se,denominator_note
udd3,80,2785,hours_4,0.0114901257,0.002019483439239799,Uses total age-cell frequency
udd3,81,2244,hours_4,0.008912656,0.0019840294352459365,Uses total age-cell frequency
udd3,82,1484,hours_4,0.0107816712,0.002680847862188164,Uses total age-cell frequency
udd3,83,933,hours_4,0.0053590568,0.0023902125612836824,Uses total age-cell frequency
udd3,84,449,hours_4,0.0022271715,0.0022246899671937914,Uses total age-cell frequency
udd1,30,2840,work_work,,,Approximate: uses total age-cell frequency
udd1,31,5097,work_work,0.6723826715,0.0065740707206424585,Approximate: uses total age-cell frequency
udd1,32,7282,work_work,0.6603319702,0.0055498744802939615,Approximate: uses total age-cell frequency
udd1,33,9171,work_work,0.6692446931,0.0049128955598924055,Approximate: uses total age-cell frequency
udd1,34,11180,work_work,0.6661116803,0.00446018873057357,Approximate: uses total age-cell frequency
udd1,35,13112,work_work,0.6699896158,0.004106420018226304,Approximate: uses total age-cell frequency
udd1,36,17702,work_work,0.6784866234,0.0035104193512207438,Approximate: uses total age-cell frequency
udd1,37,22115,work_work,0.7102259215,0.0030505950015394375,Approximate: uses total age-cell frequency
udd1,38,26699,work_work,0.7299515991,0.0027171920762399143,Approximate: uses total age-cell frequency
udd1,39,31731,work_work,0.7458161438,0.0024442633303284507,Approximate: uses total age-cell frequency
udd1,40,32214,work_work,0.7468616044,0.002422572321862663,Approximate: uses total age-cell frequency
udd1,41,32959,work_work,0.746649244,0.0023956998403133114,Approximate: uses total age-cell frequency
udd1,42,33929,work_work,0.7506724827,0.002348685272502447,Approximate: uses total age-cell frequency
udd1,43,34810,work_work,0.7516776153,0.00231564367494827,Approximate: uses total age-cell frequency
udd1,44,35491,work_work,0.7511925337,0.0022948178405947112,Approximate: uses total age-cell frequency
udd1,45,36530,work_work,0.7543883338,0.0022521491127892946,Approximate: uses total age-cell frequency
udd1,46,37648,work_work,0.7576997349,0.0022082821266600438,Approximate: uses total age-cell frequency
udd1,47,38609,work_work,0.7577128754,0.0021805860269879717,Approximate: uses total age-cell frequency
udd1,48,39731,work_work,0.7561473508,0.0021542802923518794,Approximate: uses total age-cell frequency
udd1,49,40045,work_work,0.7491597922,0.00216626537038045,Approximate: uses total age-cell frequency
udd1,50,40332,work_work,0.7449686671,0.0021704055664326836,Approximate: uses total age-cell frequency
udd1,51,40778,work_work,0.73708627,0.0021799816266490682,Approximate: uses total age-cell frequency
udd1,52,41035,work_work,0.7332190971,0.0021833181952265746,Approximate: uses total age-cell frequency
udd1,53,41296,work_work,0.7302130898,0.002184143912406664,Approximate: uses total age-cell frequency
udd1,54,42101,work_work,0.7277731347,0.002169288406902525,Approximate: uses total age-cell frequency
udd1,55,42583,work_work,0.7300996078,0.002151169779622585,Approximate: uses total age-cell frequency
udd1,56,42538,work_work,0.7255845362,0.002163514280890745,Approximate: uses total age-cell frequency
udd1,57,41686,work_work,0.7195160232,0.0022002860789693173,Approximate: uses total age-cell frequency
udd1,58,40096,work_work,0.7155067517,0.0022531615190435656,Approximate: uses total age-cell frequency
udd1,59,38600,work_work,0.7042536736,0.002322900393663822,Approximate: uses total age-cell frequency
udd1,60,36987,work_work,0.692141219,0.002400206324669604,Approximate: uses total age-cell frequency
udd1,61,35482,work_work,0.6680743243,0.002499935298813833,Approximate: uses total age-cell frequency
udd1,62,34081,work_work,0.6330191334,0.0026108021689551656,Approximate: uses total age-cell frequency
udd1,63,32751,work_work,0.5905721693,0.002717145444577835,Approximate: uses total age-cell frequency
udd1,64,31813,work_work,0.5234845597,0.0028001939585507196,Approximate: uses total age-cell frequency
udd1,65,31074,work_work,0.451007183,0.002822776412639654,Approximate: uses total age-cell frequency
udd1,66,30479,work_work,0.3638179712,0.002755703039724757,Approximate: uses total age-cell frequency
udd1,67,30295,work_work,0.2869565217,0.0025988461920787285,Approximate: uses total age-cell frequency
udd1,68,29842,work_work,0.2166905885,0.002384914059505271,Approximate: uses total age-cell frequency
udd1,69,29091,work_work,0.1757674887,0.0022315921199712293,Approximate: uses total age-cell frequency
udd1,70,28733,work_work,0.1487553905,0.0020992929975565833,Approximate: uses total age-cell frequency
udd1,71,28201,work_work,0.1242171641,0.0019640691104851186,Approximate: uses total age-cell frequency
udd1,72,27755,work_work,0.1086475482,0.001867944984217995,Approximate: uses total age-cell frequency
udd1,73,27615,work_work,0.0970778497,0.0017816102549106615,Approximate: uses total age-cell frequency
udd1,74,27541,work_work,0.0861905835,0.0016910944814589534,Approximate: uses total age-cell frequency
udd1,75,27329,work_work,0.078566939,0.0016275709947572911,Approximate: uses total age-cell frequency
udd1,76,25186,work_work,0.0695135434,0.0016025446626705602,Approximate: uses total age-cell frequency
udd1,77,22442,work_work,0.0632012352,0.0016242585397078944,Approximate: uses total age-cell frequency
udd1,78,19392,work_work,0.056398872,0.0016566018173123271,Approximate: uses total age-cell frequency
udd1,79,16359,work_work,0.0523964833,0.0017421519259807428,Approximate: uses total age-cell frequency
udd1,80,13610,work_work,0.0474093264,0.0018216124775568378,Approximate: uses total age-cell frequency
udd1,81,11239,work_work,0.0412920761,0.0018767770426771275,Approximate: uses total age-cell frequency
udd1,82,7491,work_work,0.0362027353,0.002158209692576769,Approximate: uses total age-cell frequency
udd1,83,4499,work_work,0.0355386679,0.0027601646284504144,Approximate: uses total age-cell frequency
udd1,84,1982,work_work,0.0344478217,0.004096537466321932,Approximate: uses total age-cell frequency
udd2,30,1113,work_work,,,Approximate: uses total age-cell frequency
udd2,31,2004,work_work,0.7853535354,0.009171610710845608,Approximate: uses total age-cell frequency
udd2,32,2718,work_work,0.7988126649,0.007689499335788041,Approximate: uses total age-cell frequency
udd2,33,3314,work_work,0.8035882908,0.00690119398958873,Approximate: uses total age-cell frequency
udd2,34,3924,work_work,0.8143555054,0.006207025881347711,Approximate: uses total age-cell frequency
udd2,35,4527,work_work,0.822180333,0.00568287614647941,Approximate: uses total age-cell frequency
udd2,36,7085,work_work,0.8490860455,0.004252757548462966,Approximate: uses total age-cell frequency
udd2,37,9565,work_work,0.8686110309,0.0034542171457205436,Approximate: uses total age-cell frequency
udd2,38,12100,work_work,0.8816145439,0.0029369453390039628,Approximate: uses total age-cell frequency
udd2,39,14860,work_work,0.8948215951,0.0025166459023387698,Approximate: uses total age-cell frequency
udd2,40,14575,work_work,0.8976227659,0.0025109863032885087,Approximate: uses total age-cell frequency
udd2,41,14728,work_work,0.8978013383,0.0024959785043348515,Approximate: uses total age-cell frequency
udd2,42,15004,work_work,0.8968861664,0.0024826963271961564,Approximate: uses total age-cell frequency
udd2,43,15152,work_work,0.8962600547,0.002477165637186397,Approximate: uses total age-cell frequency
udd2,44,15237,work_work,0.8929812945,0.002504386152636276,Approximate: uses total age-cell frequency
udd2,45,15257,work_work,0.8953038901,0.002478654161351145,Approximate: uses total age-cell frequency
udd2,46,15375,work_work,0.8925199113,0.0024978445242227554,Approximate: uses total age-cell frequency
udd2,47,15578,work_work,0.8930225132,0.0024764043003823303,Approximate: uses total age-cell frequency
udd2,48,15708,work_work,0.8916852501,0.0024796429245433444,Approximate: uses total age-cell frequency
udd2,49,15636,work_work,0.884820081,0.0025530130732247286,Approximate: uses total age-cell frequency
udd2,50,15191,work_work,0.8800226831,0.0026363515643335715,Approximate: uses total age-cell frequency
udd2,51,14835,work_work,0.8760535449,0.0027054443526229564,Approximate: uses total age-cell frequency
udd2,52,14402,work_work,0.8707327404,0.0027956017591268217,Approximate: uses total age-cell frequency
udd2,53,14078,work_work,0.8637397236,0.002891382838801179,Approximate: uses total age-cell frequency
udd2,54,13964,work_work,0.8615302681,0.0029228583965868566,Approximate: uses total age-cell frequency
udd2,55,13816,work_work,0.8606419666,0.002946361981068541,Approximate: uses total age-cell frequency
udd2,56,13539,work_work,0.8555966447,0.0030208550327261207,Approximate: uses total age-cell frequency
udd2,57,13004,work_work,0.8476987448,0.003150895724772084,Approximate: uses total age-cell frequency
udd2,58,12185,work_work,0.8392575039,0.003327363159130722,Approximate: uses total age-cell frequency
udd2,59,11532,work_work,0.8322083949,0.003479756410868044,Approximate: uses total age-cell frequency
udd2,60,11168,work_work,0.8187140963,0.003645528092525815,Approximate: uses total age-cell frequency
udd2,61,10557,work_work,0.8029364533,0.003871448391947444,Approximate: uses total age-cell frequency
udd2,62,10144,work_work,0.7736187515,0.004155077217396772,Approximate: uses total age-cell frequency
udd2,63,9703,work_work,0.7342806841,0.004484247751783463,Approximate: uses total age-cell frequency
udd2,64,9220,work_work,0.6727345203,0.004886596674617493,Approximate: uses total age-cell frequency
udd2,65,8973,work_work,0.6052128821,0.0051602023757827496,Approximate: uses total age-cell frequency
udd2,66,8725,work_work,0.5141449683,0.005350734838233708,Approximate: uses total age-cell frequency
udd2,67,8583,work_work,0.4164367649,0.005321069572752129,Approximate: uses total age-cell frequency
udd2,68,8433,work_work,0.3208160852,0.005083124106207854,Approximate: uses total age-cell frequency
udd2,69,8358,work_work,0.2636808542,0.004819712818179091,Approximate: uses total age-cell frequency
udd2,70,8294,work_work,0.2236488504,0.004575414242984669,Approximate: uses total age-cell frequency
udd2,71,8097,work_work,0.1982627248,0.004430722019132845,Approximate: uses total age-cell frequency
udd2,72,8065,work_work,0.1754413131,0.004235205953409191,Approximate: uses total age-cell frequency
udd2,73,8060,work_work,0.1558341071,0.004039965330483284,Approximate: uses total age-cell frequency
udd2,74,7998,work_work,0.1356378856,0.0038286676367521567,Approximate: uses total age-cell frequency
udd2,75,7923,work_work,0.119943995,0.0036500564601789384,Approximate: uses total age-cell frequency
udd2,76,7366,work_work,0.1070853462,0.003602916029249614,Approximate: uses total age-cell frequency
udd2,77,6573,work_work,0.0958683599,0.003631379741926637,Approximate: uses total age-cell frequency
udd2,78,5726,work_work,0.089370485,0.003770007782698074,Approximate: uses total age-cell frequency
udd2,79,4695,work_work,0.0740740741,0.00382211226989336,Approximate: uses total age-cell frequency
udd2,80,3872,work_work,0.0692189893,0.004079140927660947,Approximate: uses total age-cell frequency
udd2,81,3178,work_work,0.0654381346,0.00438674648529701,Approximate: uses total age-cell frequency
udd2,82,2067,work_work,0.0507069722,0.004825738080985543,Approximate: uses total age-cell frequency
udd2,83,1296,work_work,0.046692607,0.005860545486895293,Approximate: uses total age-cell frequency
udd2,84,578,work_work,0.0348432056,0.0076277081665855175,Approximate: uses total age-cell frequency
udd3,30,1301,work_work,,,Approximate: uses total age-cell frequency
udd3,31,2482,work_work,0.7730426165,0.008407618316705468,Approximate: uses total age-cell frequency
udd3,32,3552,work_work,0.7603015075,0.007162903471829141,Approximate: uses total age-cell frequency
udd3,33,4342,work_work,0.7612809316,0.006469506027584888,Approximate: uses total age-cell frequency
udd3,34,4950,work_work,0.7610698366,0.006061012023667356,Approximate: uses total age-cell frequency
udd3,35,5483,work_work,0.7730769231,0.005656418885391194,Approximate: uses total age-cell frequency
udd3,36,8619,work_work,0.8029966704,0.004284155393751889,Approximate: uses total age-cell frequency
udd3,37,11739,work_work,0.8488330341,0.0033061612637285843,Approximate: uses total age-cell frequency
udd3,38,14733,work_work,0.8761093362,0.0027142687694927843,Approximate: uses total age-cell frequency
udd3,39,17853,work_work,0.8878300155,0.0023618245858433146,Approximate: uses total age-cell frequency
udd3,40,17484,work_work,0.8920380788,0.0023469649298117927,Approximate: uses total age-cell frequency
udd3,41,16899,work_work,0.8934797122,0.0023731654141472356,Approximate: uses total age-cell frequency
udd3,42,16541,work_work,0.8978519196,0.00235470541077329,Approximate: uses total age-cell frequency
udd3,43,15978,work_work,0.904654245,0.0023234363807868503,Approximate: uses total age-cell frequency
udd3,44,15429,work_work,0.9079182216,0.002327776748421441,Approximate: uses total age-cell frequency
udd3,45,15154,work_work,0.9081189442,0.002346500844354471,Approximate: uses total age-cell frequency
udd3,46,14897,work_work,0.9063482621,0.0023870200382991287,Approximate: uses total age-cell frequency
udd3,47,14703,work_work,0.9085865483,0.0023767594355392956,Approximate: uses total age-cell frequency
udd3,48,14631,work_work,0.9127113552,0.0023335042550779533,Approximate: uses total age-cell frequency
udd3,49,14114,work_work,0.9131047854,0.0023710088931280567,Approximate: uses total age-cell frequency
udd3,50,13301,work_work,0.9107748739,0.002471763751217818,Approximate: uses total age-cell frequency
udd3,51,12629,work_work,0.9078985718,0.0025731634103065915,Approximate: uses total age-cell frequency
udd3,52,11941,work_work,0.9048358704,0.0026853518359169666,Approximate: uses total age-cell frequency
udd3,53,11340,work_work,0.8991285403,0.00282805933543855,Approximate: uses total age-cell frequency
udd3,54,11158,work_work,0.8968262745,0.0028796886822769095,Approximate: uses total age-cell frequency
udd3,55,10794,work_work,0.8955376405,0.002943951364041568,Approximate: uses total age-cell frequency
udd3,56,10445,work_work,0.8882878645,0.003082285187987803,Approximate: uses total age-cell frequency
udd3,57,9859,work_work,0.8874319644,0.0031831612853342613,Approximate: uses total age-cell frequency
udd3,58,9125,work_work,0.8816364359,0.0033817176602341007,Approximate: uses total age-cell frequency
udd3,59,8551,work_work,0.8717692418,0.0036156669780755277,Approximate: uses total age-cell frequency
udd3,60,8036,work_work,0.8562031513,0.003914201069240906,Approximate: uses total age-cell frequency
udd3,61,7489,work_work,0.8392711892,0.004244104881951857,Approximate: uses total age-cell frequency
udd3,62,7287,work_work,0.8270306936,0.004430685777301796,Approximate: uses total age-cell frequency
udd3,63,7168,work_work,0.8036842105,0.004691603862675088,Approximate: uses total age-cell frequency
udd3,64,7025,work_work,0.7726869117,0.005000239826099111,Approximate: uses total age-cell frequency
udd3,65,6992,work_work,0.7320179372,0.005296793166762974,Approximate: uses total age-cell frequency
udd3,66,6812,work_work,0.6587825449,0.0057444617490348395,Approximate: uses total age-cell frequency
udd3,67,6754,work_work,0.566827997,0.00602941681779537,Approximate: uses total age-cell frequency
udd3,68,6615,work_work,0.4696509863,0.0061362575273977305,Approximate: uses total age-cell frequency
udd3,69,6435,work_work,0.4082106894,0.006127050629052092,Approximate: uses total age-cell frequency
udd3,70,6337,work_work,0.3504973669,0.005993644557549428,Approximate: uses total age-cell frequency
udd3,71,6224,work_work,0.300120048,0.005809309145568981,Approximate: uses total age-cell frequency
udd3,72,6085,work_work,0.2562947799,0.0055968027863316444,Approximate: uses total age-cell frequency
udd3,73,5938,work_work,0.2300272594,0.0054614408072376636,Approximate: uses total age-cell frequency
udd3,74,5880,work_work,0.1960867716,0.0051777380216656,Approximate: uses total age-cell frequency
udd3,75,5681,work_work,0.1812662619,0.00511113601394756,Approximate: uses total age-cell frequency
udd3,76,5187,work_work,0.1597821153,0.005087470687577965,Approximate: uses total age-cell frequency
udd3,77,4611,work_work,0.1416386663,0.005134857859493881,Approximate: uses total age-cell frequency
udd3,78,4006,work_work,0.1275769346,0.005271014105934397,Approximate: uses total age-cell frequency
udd3,79,3348,work_work,0.1158768592,0.005531743215782836,Approximate: uses total age-cell frequency
udd3,80,2785,work_work,0.0987341772,0.00565259157775734,Approximate: uses total age-cell frequency
udd3,81,2244,work_work,0.0739549839,0.005524441085946999,Approximate: uses total age-cell frequency
udd3,82,1484,work_work,0.0661213361,0.006450584764876883,Approximate: uses total age-cell frequency
udd3,83,933,work_work,0.0532030402,0.007347774685801741,Approximate: uses total age-cell frequency
udd3,84,449,work_work,0.0426966292,0.009541099358030852,Approximate: uses total age-cell frequency
udd1,30,2840,nowork_nowork,,,Approximate: uses total age-cell frequency
udd1,31,5097,nowork_nowork,0.2378158845,0.0059633878968959365,Approximate: uses total age-cell frequency
udd1,32,7282,nowork_nowork,0.2383930719,0.004993291505791284,Approximate: uses total age-cell frequency
udd1,33,9171,nowork_nowork,0.2363008063,0.004435937525928501,Approximate: uses total age-cell frequency
udd1,34,11180,nowork_nowork,0.2392418033,0.004034790150820682,Approximate: uses total age-cell frequency
udd1,35,13112,nowork_nowork,0.2414330218,0.0037373247017370875,Approximate: uses total age-cell frequency
udd1,36,17702,nowork_nowork,0.2296184898,0.00316115059146382,Approximate: uses total age-cell frequency
udd1,37,22115,nowork_nowork,0.2094530321,0.0027362998878739083,Approximate: uses total age-cell frequency
udd1,38,26699,nowork_nowork,0.1965455063,0.0024320063456893955,Approximate: uses total age-cell frequency
udd1,39,31731,nowork_nowork,0.1839339924,0.002174962449571994,Approximate: uses total age-cell frequency
udd1,40,32214,nowork_nowork,0.1850505205,0.002163655792257215,Approximate: uses total age-cell frequency
udd1,41,32959,nowork_nowork,0.1879783461,0.0021520418080539284,Approximate: uses total age-cell frequency
udd1,42,33929,nowork_nowork,0.188258815,0.002122271397809841,Approximate: uses total age-cell frequency
udd1,43,34810,nowork_nowork,0.1874690966,0.0020918607704401918,Approximate: uses total age-cell frequency
udd1,44,35491,nowork_nowork,0.1887659869,0.002077188114816216,Approximate: uses total age-cell frequency
udd1,45,36530,nowork_nowork,0.1890359168,0.0020485574031201934,Approximate: uses total age-cell frequency
udd1,46,37648,nowork_nowork,0.1884593984,0.0020155476580170323,Approximate: uses total age-cell frequency
udd1,47,38609,nowork_nowork,0.1894440401,0.001994287185095793,Approximate: uses total age-cell frequency
udd1,48,39731,nowork_nowork,0.1923850175,0.001977529902021881,Approximate: uses total age-cell frequency
udd1,49,40045,nowork_nowork,0.1996333639,0.0019975005227955175,Approximate: uses total age-cell frequency
udd1,50,40332,nowork_nowork,0.2031513618,0.002003424161403428,Approximate: uses total age-cell frequency
udd1,51,40778,nowork_nowork,0.2109614298,0.002020401516996144,Approximate: uses total age-cell frequency
udd1,52,41035,nowork_nowork,0.2166450012,0.002033651011381355,Approximate: uses total age-cell frequency
udd1,53,41296,nowork_nowork,0.2208757757,0.0020413778776379094,Approximate: uses total age-cell frequency
udd1,54,42101,nowork_nowork,0.2236663881,0.00203085235708332,Approximate: uses total age-cell frequency
udd1,55,42583,nowork_nowork,0.2249216964,0.0020233468516735018,Approximate: uses total age-cell frequency
udd1,56,42538,nowork_nowork,0.2267522017,0.0020302362081057045,Approximate: uses total age-cell frequency
udd1,57,41686,nowork_nowork,0.233712867,0.00207272633816718,Approximate: uses total age-cell frequency
udd1,58,40096,nowork_nowork,0.2394717317,0.002131249445124024,Approximate: uses total age-cell frequency
udd1,59,38600,nowork_nowork,0.2504253674,0.0022052252053439635,Approximate: uses total age-cell frequency
udd1,60,36987,nowork_nowork,0.2606027326,0.0022824635438857183,Approximate: uses total age-cell frequency
udd1,61,35482,nowork_nowork,0.2778040541,0.0023778955105194003,Approximate: uses total age-cell frequency
udd1,62,34081,nowork_nowork,0.3056767023,0.0024954902311029063,Approximate: uses total age-cell frequency
udd1,63,32751,nowork_nowork,0.3404534998,0.0026184201177384928,Approximate: uses total age-cell frequency
udd1,64,31813,nowork_nowork,0.3903164316,0.0027350064183156012,Approximate: uses total age-cell frequency
udd1,65,31074,nowork_nowork,0.467988757,0.0028306067261004274,Approximate: uses total age-cell frequency
udd1,66,30479,nowork_nowork,0.539813816,0.002854883751424113,Approximate: uses total age-cell frequency
udd1,67,30295,nowork_nowork,0.6314256825,0.002771648662609021,Approximate: uses total age-cell frequency
udd1,68,29842,nowork_nowork,0.7120360878,0.0026212356880075983,Approximate: uses total age-cell frequency
udd1,69,29091,nowork_nowork,0.7710954538,0.002463212927763735,Approximate: uses total age-cell frequency
udd1,70,28733,nowork_nowork,0.8070961957,0.002327783363356363,Approximate: uses total age-cell frequency
udd1,71,28201,nowork_nowork,0.8336716624,0.0022174221883415916,Approximate: uses total age-cell frequency
udd1,72,27755,nowork_nowork,0.856346256,0.00210529306804352,Approximate: uses total age-cell frequency
udd1,73,27615,nowork_nowork,0.8718269016,0.0020115973300965846,Approximate: uses total age-cell frequency
udd1,74,27541,nowork_nowork,0.8887136743,0.001895012070113755,Approximate: uses total age-cell frequency
udd1,75,27329,nowork_nowork,0.8978180839,0.001832185008002886,Approximate: uses total age-cell frequency
udd1,76,25186,nowork_nowork,0.9088815183,0.0018133317839947713,Approximate: uses total age-cell frequency
udd1,77,22442,nowork_nowork,0.9167267113,0.0018443444032827103,Approximate: uses total age-cell frequency
udd1,78,19392,nowork_nowork,0.9263214736,0.00187603108541212,Approximate: uses total age-cell frequency
udd1,79,16359,nowork_nowork,0.9325723199,0.00196056837544874,Approximate: uses total age-cell frequency
udd1,80,13610,nowork_nowork,0.9380829016,0.00206584077643286,Approximate: uses total age-cell frequency
udd1,81,11239,nowork_nowork,0.9424001673,0.002197679983646345,Approximate: uses total age-cell frequency
udd1,82,7491,nowork_nowork,0.9497184232,0.0025248290421263082,Approximate: uses total age-cell frequency
udd1,83,4499,nowork_nowork,0.9532856504,0.0031461446377548307,Approximate: uses total age-cell frequency
udd1,84,1982,nowork_nowork,0.9549138804,0.004660705990802418,Approximate: uses total age-cell frequency
udd2,30,1113,nowork_nowork,,,Approximate: uses total age-cell frequency
udd2,31,2004,nowork_nowork,0.1287878788,0.007482566600521227,Approximate: uses total age-cell frequency
udd2,32,2718,nowork_nowork,0.1187335092,0.006204625223946221,Approximate: uses total age-cell frequency
udd2,33,3314,nowork_nowork,0.1213408876,0.005672017216023474,Approximate: uses total age-cell frequency
udd2,34,3924,nowork_nowork,0.1206313416,0.005199374154287731,Approximate: uses total age-cell frequency
udd2,35,4527,nowork_nowork,0.1055607917,0.004566899834800155,Approximate: uses total age-cell frequency
udd2,36,7085,nowork_nowork,0.0864913063,0.003339432298799708,Approximate: uses total age-cell frequency
udd2,37,9565,nowork_nowork,0.0750794109,0.0026944502208368195,Approximate: uses total age-cell frequency
udd2,38,12100,nowork_nowork,0.0709879883,0.002334588887607853,Approximate: uses total age-cell frequency
udd2,39,14860,nowork_nowork,0.0634799559,0.002000172453852502,Approximate: uses total age-cell frequency
udd2,40,14575,nowork_nowork,0.0614263404,0.0019888737705377356,Approximate: uses total age-cell frequency
udd2,41,14728,nowork_nowork,0.0630051273,0.002002094931365189,Approximate: uses total age-cell frequency
udd2,42,15004,nowork_nowork,0.064743917,0.002008913458868686,Approximate: uses total age-cell frequency
udd2,43,15152,nowork_nowork,0.0671697487,0.0020335422113953246,Approximate: uses total age-cell frequency
udd2,44,15237,nowork_nowork,0.0701042874,0.0020684245248431586,Approximate: uses total age-cell frequency
udd2,45,15257,nowork_nowork,0.0697425775,0.002062129787599921,Approximate: uses total age-cell frequency
udd2,46,15375,nowork_nowork,0.0703670252,0.00206268444499939,Approximate: uses total age-cell frequency
udd2,47,15578,nowork_nowork,0.0736068977,0.0020921897187931257,Approximate: uses total age-cell frequency
udd2,48,15708,nowork_nowork,0.0759796113,0.002114116250389689,Approximate: uses total age-cell frequency
udd2,49,15636,nowork_nowork,0.0801493367,0.0021714298234192754,Approximate: uses total age-cell frequency
udd2,50,15191,nowork_nowork,0.0859526896,0.0022741593437699496,Approximate: uses total age-cell frequency
udd2,51,14835,nowork_nowork,0.0882498761,0.002328901884671906,Approximate: uses total age-cell frequency
udd2,52,14402,nowork_nowork,0.0943667937,0.002435983629675734,Approximate: uses total age-cell frequency
udd2,53,14078,nowork_nowork,0.1012768935,0.002542714848857234,Approximate: uses total age-cell frequency
udd2,54,13964,nowork_nowork,0.1025208592,0.0025669261855714286,Approximate: uses total age-cell frequency
udd2,55,13816,nowork_nowork,0.1038111239,0.002594959347791822,Approximate: uses total age-cell frequency
udd2,56,13539,nowork_nowork,0.109768197,0.0026865598734383137,Approximate: uses total age-cell frequency
udd2,57,13004,nowork_nowork,0.1190144119,0.002839525015139663,Approximate: uses total age-cell frequency
udd2,58,12185,nowork_nowork,0.1250987362,0.0029970446721081147,Approximate: uses total age-cell frequency
udd2,59,11532,nowork_nowork,0.132777895,0.0031599174877289166,Approximate: uses total age-cell frequency
udd2,60,11168,nowork_nowork,0.1438356164,0.0033206575886128827,Approximate: uses total age-cell frequency
udd2,61,10557,nowork_nowork,0.1534755678,0.0035080769588042675,Approximate: uses total age-cell frequency
udd2,62,10144,nowork_nowork,0.1783066252,0.003800441155720493,Approximate: uses total age-cell frequency
udd2,63,9703,nowork_nowork,0.2054828974,0.004101913046324413,Approximate: uses total age-cell frequency
udd2,64,9220,nowork_nowork,0.2471432368,0.004492262054098345,Approximate: uses total age-cell frequency
udd2,65,8973,nowork_nowork,0.3176855895,0.0049149849871419965,Approximate: uses total age-cell frequency
udd2,66,8725,nowork_nowork,0.3876143561,0.005215905441568038,Approximate: uses total age-cell frequency
udd2,67,8583,nowork_nowork,0.4883113112,0.005395500588953602,Approximate: uses total age-cell frequency
udd2,68,8433,nowork_nowork,0.5817563572,0.005371482844119312,Approximate: uses total age-cell frequency
udd2,69,8358,nowork_nowork,0.6589055317,0.005185584690775441,Approximate: uses total age-cell frequency
udd2,70,8294,nowork_nowork,0.7130486712,0.004966857406668842,Approximate: uses total age-cell frequency
udd2,71,8097,nowork_nowork,0.7424565681,0.00485957955715252,Approximate: uses total age-cell frequency
udd2,72,8065,nowork_nowork,0.7765562094,0.004638402238996287,Approximate: uses total age-cell frequency
udd2,73,8060,nowork_nowork,0.8033116682,0.0044275534743753505,Approximate: uses total age-cell frequency
udd2,74,7998,nowork_nowork,0.8246783444,0.004251766216962111,Approximate: uses total age-cell frequency
udd2,75,7923,nowork_nowork,0.8455196017,0.004060258670599559,Approximate: uses total age-cell frequency
udd2,76,7366,nowork_nowork,0.854589372,0.00410734290217898,Approximate: uses total age-cell frequency
udd2,77,6573,nowork_nowork,0.8703273118,0.004143656508980062,Approximate: uses total age-cell frequency
udd2,78,5726,nowork_nowork,0.8871001032,0.004182225209401895,Approximate: uses total age-cell frequency
udd2,79,4695,nowork_nowork,0.9001716949,0.004374936228979593,Approximate: uses total age-cell frequency
udd2,80,3872,nowork_nowork,0.9081163859,0.004642181497948705,Approximate: uses total age-cell frequency
udd2,81,3178,nowork_nowork,0.9153817225,0.00493692195915157,Approximate: uses total age-cell frequency
udd2,82,2067,nowork_nowork,0.9288152121,0.005655721545318253,Approximate: uses total age-cell frequency
udd2,83,1296,nowork_nowork,0.9369649805,0.006750720458615231,Approximate: uses total age-cell frequency
udd2,84,578,nowork_nowork,0.9494773519,0.009110064221470343,Approximate: uses total age-cell frequency
udd3,30,1301,nowork_nowork,,,Approximate: uses total age-cell frequency
udd3,31,2482,nowork_nowork,0.1496531219,0.007160445816366124,Approximate: uses total age-cell frequency
udd3,32,3552,nowork_nowork,0.1527638191,0.00603637236205247,Approximate: uses total age-cell frequency
udd3,33,4342,nowork_nowork,0.1626637555,0.005600804750416533,Approximate: uses total age-cell frequency
udd3,34,4950,nowork_nowork,0.1607726597,0.005220875184828031,Approximate: uses total age-cell frequency
udd3,35,5483,nowork_nowork,0.1646153846,0.005008057701271596,Approximate: uses total age-cell frequency
udd3,36,8619,nowork_nowork,0.1331853496,0.0036598468190699248,Approximate: uses total age-cell frequency
udd3,37,11739,nowork_nowork,0.1036505087,0.0028132534219481257,Approximate: uses total age-cell frequency
udd3,38,14733,nowork_nowork,0.0840433085,0.0022858274608797183,Approximate: uses total age-cell frequency
udd3,39,17853,nowork_nowork,0.0767330227,0.001992045261687922,Approximate: uses total age-cell frequency
udd3,40,17484,nowork_nowork,0.0755805568,0.001999029394912149,Approximate: uses total age-cell frequency
udd3,41,16899,nowork_nowork,0.0730657963,0.002001939791166084,Approximate: uses total age-cell frequency
udd3,42,16541,nowork_nowork,0.0707647776,0.00199384100716828,Approximate: uses total age-cell frequency
udd3,43,15978,nowork_nowork,0.0662664692,0.0019678735324748604,Approximate: uses total age-cell frequency
udd3,44,15429,nowork_nowork,0.0651468441,0.001986778724835496,Approximate: uses total age-cell frequency
udd3,45,15154,nowork_nowork,0.0633979285,0.0019794815098328534,Approximate: uses total age-cell frequency
udd3,46,14897,nowork_nowork,0.0655222232,0.0020273530855424203,Approximate: uses total age-cell frequency
udd3,47,14703,nowork_nowork,0.064441789,0.002024958947333335,Approximate: uses total age-cell frequency
udd3,48,14631,nowork_nowork,0.0609389752,0.001977686622921399,Approximate: uses total age-cell frequency
