education,n_individuals,age,moment,mean_sim_value,simulation_sd,min_sim_value,max_sim_value,n_seeds,mean_sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,n_data,data_value,data_se,denominator_note,simulation_sd_to_data_se
udd2,25000,52,hours_3,0.07858380066711378,0.0019521047220518303,0.07492925398843457,0.0808213014847233,10,2.508487606048584,2.383969783782959,20,5,5,14402,0.0542285794,0.0018871038630346836,Uses total age-cell frequency,1.034444770259024
udd2,25000,52,hours_4,0.7211104210273317,0.002775765522421589,0.7169618389300176,0.7261276734960945,10,2.508487606048584,2.383969783782959,20,5,5,14402,0.7603110679,0.00355719966903773,Uses total age-cell frequency,0.780323226323832
udd2,25000,52,nowork_nowork,0.04756457563354962,0.0011077027943822656,0.04534850407236115,0.04900955583808391,10,2.508487606048584,2.383969783782959,20,5,5,14402,0.0943667937,0.002435983629675734,Approximate: uses total age-cell frequency,0.4547250568057871
udd2,25000,52,prob_work,0.9066925866965196,0.0013779559258724405,0.9046177757781504,0.9097941308885523,10,2.508487606048584,2.383969783782959,20,5,5,14402,0.8886960144,0.0026207196854826074,Uses total age-cell frequency,0.5257929466877298
udd2,25000,52,work_work,0.8645546055138545,0.0021604114576042155,0.8605259928831445,0.8677702840792969,10,2.508487606048584,2.383969783782959,20,5,5,14402,0.8707327404,0.0027956017591268217,Approximate: uses total age-cell frequency,0.7727894184324016
udd2,25000,53,hours_0,0.0966120536674545,0.002371589365758852,0.09405635998195168,0.1018971974155315,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.1179144765,0.0027181187756138057,Uses total age-cell frequency,0.87251130709816
udd2,25000,53,hours_1,0.05451418953413949,0.0014496106780962422,0.05242216661881127,0.05686523717764749,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.0390680494,0.0016330019394618185,Uses total age-cell frequency,0.887696850240107
udd2,25000,53,hours_2,0.053762462270225964,0.0013195246835758906,0.051997698125616575,0.056578246074371695,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.0364398352,0.0015792727445447616,Uses total age-cell frequency,0.835526787968632
udd2,25000,53,hours_3,0.07742332244581682,0.0020258867833191693,0.07337750524712951,0.0808769192872978,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.0583179429,0.0019750712416799206,Uses total age-cell frequency,1.0257284601015337
udd2,25000,53,hours_4,0.7176879720823632,0.0021711125937563767,0.7136648763888319,0.7216456786578612,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.748259696,0.00365790205330795,Uses total age-cell frequency,0.5935403852033093
udd2,25000,53,nowork_nowork,0.05003638542432924,0.0013698364569722534,0.04776351933090074,0.05247129511502531,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.1012768935,0.002542714848857234,Approximate: uses total age-cell frequency,0.5387298766858957
udd2,25000,53,prob_work,0.9033879463325455,0.002371589365758836,0.8981028025844685,0.9059436400180483,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.8820855235,0.0027181187756138052,Uses total age-cell frequency,0.8725113070981543
udd2,25000,53,work_work,0.8601232800660247,0.0020555016670429508,0.8562080744063542,0.8627507280856475,10,2.508487606048584,2.383969783782959,20,5,5,14078,0.8637397236,0.002891382838801179,Approximate: uses total age-cell frequency,0.7109060894527547
udd2,25000,54,hours_0,0.10285786786839293,0.001891797424327094,0.09972390489141633,0.10525446133509583,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.1184474363,0.002734525760068916,Uses total age-cell frequency,0.6918192002255691
udd2,25000,54,hours_1,0.05560301642204076,0.0014237208523945387,0.05329928330175467,0.05735578704656812,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.0421798911,0.0017009430861511558,Uses total age-cell frequency,0.8370185128393053
udd2,25000,54,hours_2,0.05317994958541189,0.00080588847435387,0.052109078925687925,0.05438452037875669,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.0370237754,0.0015978765148061537,Uses total age-cell frequency,0.5043496583662076
udd2,25000,54,hours_3,0.07648503525114238,0.001661868203793845,0.0739413412423793,0.07928462521119216,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.0540676024,0.001913787376739731,Uses total age-cell frequency,0.8683661643881007
udd2,25000,54,hours_4,0.7118741308730121,0.002589300382420764,0.7087278715520791,0.7167984840995222,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.7482812948,0.0036726984274609914,Uses total age-cell frequency,0.7050130669756074
udd2,25000,54,nowork_nowork,0.05372471079174092,0.0011634733416261637,0.05220255249073693,0.05601454064771976,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.1025208592,0.0025669261855714286,Approximate: uses total age-cell frequency,0.4532554726996018
udd2,25000,54,prob_work,0.897142132131607,0.0018917974243270914,0.8947455386649041,0.9002760951085836,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.8815525637,0.0027345257600689156,Uses total age-cell frequency,0.6918192002255683
udd2,25000,54,work_work,0.8542435183954866,0.002870824784055643,0.848686384666226,0.8575781282167415,10,2.508487606048584,2.383969783782959,20,5,5,13964,0.8615302681,0.0029228583965868566,Approximate: uses total age-cell frequency,0.9821976964084284
udd2,25000,55,hours_0,0.10761420197236612,0.0022060787122454794,0.10481703535249122,0.11116635591464678,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.1215257672,0.0027797615099664436,Uses total age-cell frequency,0.7936215766481746
udd2,25000,55,hours_1,0.05729736682084709,0.0015794161423062275,0.05546587193178525,0.0605471174936887,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.0408946149,0.0016849036219101648,Uses total age-cell frequency,0.9373925735382141
udd2,25000,55,hours_2,0.05319617331415414,0.0012408639684502842,0.05144441685290953,0.056099475358367415,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.0339461494,0.0015406527547129432,Uses total age-cell frequency,0.805414435312832
udd2,25000,55,hours_3,0.07483756049294563,0.0013303891401734902,0.07325249348176965,0.0771552615257391,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.0525477707,0.0018982991216314556,Uses total age-cell frequency,0.7008321949968104
udd2,25000,55,hours_4,0.7070546973996871,0.0033528037922006585,0.7023175114636262,0.7129848089738814,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.7510856977,0.0036785656357926264,Uses total age-cell frequency,0.9114432428710014
udd2,25000,55,nowork_nowork,0.05714506822583394,0.0010403379239329765,0.056155150312202785,0.05931394914762122,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.1038111239,0.002594959347791822,Approximate: uses total age-cell frequency,0.4009072145265979
udd2,25000,55,prob_work,0.8923857980276338,0.0022060787122454525,0.8888336440853533,0.8951829646475088,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.8784742328,0.0027797615099664436,Uses total age-cell frequency,0.7936215766481649
udd2,25000,55,work_work,0.8466743166643935,0.0020884610326786417,0.8430080795525171,0.8507802475268016,10,2.508487606048584,2.383969783782959,20,5,5,13816,0.8606419666,0.002946361981068541,Approximate: uses total age-cell frequency,0.708827036901023
udd2,25000,56,hours_0,0.1142361761817475,0.002585676673713019,0.11086631193880944,0.11755909109791052,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.1287391979,0.002878300897941932,Uses total age-cell frequency,0.8983343873331144
udd2,25000,56,hours_1,0.0584108862303037,0.001854715731890667,0.054708594691147756,0.060979659609796594,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.039220031,0.0016682942086933168,Uses total age-cell frequency,1.1117437932865355
udd2,25000,56,hours_2,0.0537505401401312,0.0012873805363331596,0.052214006812328656,0.05656699705553021,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.0372996529,0.0016285633811060597,Uses total age-cell frequency,0.7905007267563751
udd2,25000,56,hours_3,0.07427767483996035,0.0014301016195352565,0.07249989613195397,0.07680804220495992,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.0532535638,0.0019297359326655213,Uses total age-cell frequency,0.7410866923951994
udd2,25000,56,hours_4,0.6993247226078572,0.002456480329918538,0.6963463691784515,0.7044802196430799,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.7414875545,0.003762698037679503,Uses total age-cell frequency,0.6528507749809964
udd2,25000,56,nowork_nowork,0.061379226309340305,0.0017180154278859663,0.05911166459111664,0.06413824616790595,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.109768197,0.0026865598734383137,Approximate: uses total age-cell frequency,0.6394852557993489
udd2,25000,56,prob_work,0.8857638238182524,0.002585676673713024,0.8824409089020895,0.8891336880611905,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.8712608021,0.002878300897941932,Uses total age-cell frequency,0.8983343873331163
udd2,25000,56,work_work,0.839607440181077,0.0028774462233940716,0.8343856442635208,0.8435733288992351,10,2.508487606048584,2.383969783782959,20,5,5,13539,0.8555966447,0.0030208550327261207,Approximate: uses total age-cell frequency,0.9525270799894584
udd2,25000,57,hours_0,0.12304654492741167,0.00228153615309481,0.12053273213092852,0.1264041424813129,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.1361119655,0.0030070344364163536,Uses total age-cell frequency,0.7587329647657247
udd2,25000,57,hours_1,0.06075027986196202,0.0020393363755104484,0.05802304224411421,0.06425350701402806,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.0385266072,0.0016877594070791055,Uses total age-cell frequency,1.2083098852577536
udd2,25000,57,hours_2,0.05390422819713533,0.002018283383893896,0.05073704430617614,0.05709508881922675,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.0369117195,0.0016533953317354915,Uses total age-cell frequency,1.2206901429771175
udd2,25000,57,hours_3,0.07263202500598845,0.0021301783532183855,0.06993767515790354,0.07708080512198184,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.0563672716,0.0020224440882641746,Uses total age-cell frequency,1.053269341575063
udd2,25000,57,hours_4,0.6896669220075025,0.0030129703314443696,0.6856212424849699,0.6949223317187239,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.7320824362,0.003883668084687909,Uses total age-cell frequency,0.7758053123343808
udd2,25000,57,nowork_nowork,0.0671354442822752,0.001710391172444388,0.0644932079414838,0.06908498914676908,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.1190144119,0.002839525015139663,Approximate: uses total age-cell frequency,0.602351154973101
udd2,25000,57,prob_work,0.8769534550725883,0.002281536153094755,0.8735958575186871,0.8794672678690715,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.8638880345,0.003007034436416354,Uses total age-cell frequency,0.7587329647657063
udd2,25000,57,work_work,0.8299033815997021,0.0031753372867219264,0.8251555518436547,0.8337448215257145,10,2.508487606048584,2.383969783782959,20,5,5,13004,0.8476987448,0.003150895724772084,Approximate: uses total age-cell frequency,1.0077570202522683
udd2,25000,58,hours_0,0.13277134045207034,0.0013646965130386561,0.13032317791617573,0.13405005879388543,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.13943373,0.003138074977119894,Uses total age-cell frequency,0.434883335480775
udd2,25000,58,hours_1,0.06229806658270907,0.0016423232313370973,0.05975425012624137,0.0648124842688145,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.0397209684,0.001769277156146514,Uses total age-cell frequency,0.9282453151173203
udd2,25000,58,hours_2,0.053540977775466556,0.0019123052682371842,0.05000629802242096,0.05579831932773109,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.0357816988,0.0016826949687622867,Uses total age-cell frequency,1.1364539050376958
udd2,25000,58,hours_3,0.0713765256920873,0.001982147065138187,0.0694683757091826,0.07495898708619021,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.0517849815,0.002007439940872981,Uses total age-cell frequency,0.9874004321525083
udd2,25000,58,hours_4,0.6800130894976667,0.0031579618475947127,0.6763516927741283,0.6857852213432082,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.7332786213,0.004006366341635154,Uses total age-cell frequency,0.788235917114316
udd2,25000,58,nowork_nowork,0.07358738213453951,0.002019895667411689,0.06955899680188521,0.07647950164155232,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.1250987362,0.0029970446721081147,Approximate: uses total age-cell frequency,0.6739624825114465
udd2,25000,58,prob_work,0.8672286595479297,0.001364696513038623,0.8659499412061146,0.8696768220838242,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.86056627,0.0031380749771198944,Uses total age-cell frequency,0.43488333548076435
udd2,25000,58,work_work,0.8177617386807785,0.0020059217188210725,0.8156358903304363,0.8224416894305526,10,2.508487606048584,2.383969783782959,20,5,5,12185,0.8392575039,0.003327363159130722,Approximate: uses total age-cell frequency,0.6028562627185913
udd2,25000,59,hours_0,0.14404429933792776,0.0012833024998058003,0.14221114022483305,0.1462879331448107,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.1525320846,0.0033480344533207062,Uses total age-cell frequency,0.3833002669769341
udd2,25000,59,hours_1,0.06441299284435141,0.0017812869428810419,0.061514997458057954,0.0666977414297216,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.0407561568,0.0018412332353128116,Uses total age-cell frequency,0.967442314595421
udd2,25000,59,hours_2,0.05458864448838122,0.0018951925046820938,0.05160172428366157,0.05767193525149371,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.0378078391,0.001776108604830323,Uses total age-cell frequency,1.0670476453567699
udd2,25000,59,hours_3,0.07031405214606362,0.0013789372766260942,0.06748880817636625,0.07187776980542776,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.0520291363,0.0020680854829234715,Uses total age-cell frequency,0.666769960919029
udd2,25000,59,hours_4,0.666640011183276,0.00243123345504287,0.664120204279745,0.6709032367395357,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.7168747832,0.00419525738968732,Uses total age-cell frequency,0.5795194976640216
udd2,25000,59,nowork_nowork,0.08164504562832745,0.0013862295897768355,0.07857324193957857,0.0835343404849562,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.132777895,0.0031599174877289166,Approximate: uses total age-cell frequency,0.43869170481826125
udd2,25000,59,prob_work,0.8559557006620724,0.0012833024998057916,0.8537120668551893,0.857788859775167,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.8474679154,0.0033480344533207062,Uses total age-cell frequency,0.38330026697693154
udd2,25000,59,work_work,0.804785791118122,0.0014655111643078987,0.8017557928502089,0.8073223441671257,10,2.508487606048584,2.383969783782959,20,5,5,11532,0.8322083949,0.003479756410868044,Approximate: uses total age-cell frequency,0.42115337721076834
udd2,25000,60,hours_0,0.15883353518271542,0.0012467331168521069,0.15685024647288798,0.160454913319419,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.1652936963,0.003514853997927164,Uses total age-cell frequency,0.35470409797600416
udd2,25000,60,hours_1,0.06732011704343574,0.0016873842744848447,0.0642381846101348,0.07009305899427987,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.041726361,0.0018921794590087658,Uses total age-cell frequency,0.8917675680555137
udd2,25000,60,hours_2,0.05457068913994264,0.0014720057824549454,0.052422794744924076,0.05676874520174017,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.0386819484,0.0018247359012303322,Uses total age-cell frequency,0.8066952491384876
udd2,25000,60,hours_3,0.070865782486195,0.0016274394176283746,0.06757448988303594,0.07297561805880601,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.0545308023,0.002148606738135442,Uses total age-cell frequency,0.7574394088704498
udd2,25000,60,hours_4,0.6484098761477112,0.0025022833223028933,0.6448861213000086,0.6530681625021247,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.699767192,0.00433728699427065,Uses total age-cell frequency,0.576923621980351
udd2,25000,60,nowork_nowork,0.09142360222254044,0.0009123919484841514,0.09029258722170093,0.0932347441781404,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.1438356164,0.0033206575886128827,Approximate: uses total age-cell frequency,0.2747624300719542
udd2,25000,60,prob_work,0.8411664648172845,0.001246733116852073,0.839545086680581,0.843149753527112,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.8347063037,0.0035148539979271646,Uses total age-cell frequency,0.3547040979759945
udd2,25000,60,work_work,0.7885888853165481,0.0015831022838524997,0.786269925611052,0.7914823008849557,10,2.508487606048584,2.383969783782959,20,5,5,11168,0.8187140963,0.003645528092525815,Approximate: uses total age-cell frequency,0.43425869823859803
udd2,25000,61,hours_0,0.1775707269903435,0.001830638875382589,0.1747984908249014,0.1809915937553611,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.1859429762,0.003786579175335343,Uses total age-cell frequency,0.4834545352456458
udd2,25000,61,hours_1,0.07176417606916516,0.001721698835794858,0.06836432344226392,0.07421572840567255,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.0483091787,0.002086856116872309,Uses total age-cell frequency,0.8250203844313267
udd2,25000,61,hours_2,0.05504627722996254,0.001084053160077106,0.052733284665263884,0.056424581005586595,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.0403523728,0.0019152266433820544,Uses total age-cell frequency,0.5660182119035279
udd2,25000,61,hours_3,0.07064496499838094,0.001440122832037293,0.0687160166117224,0.0722291407222914,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.0602443876,0.0023157704094014767,Uses total age-cell frequency,0.6218763424002385
udd2,25000,61,hours_4,0.6249738547121478,0.0026366317080136854,0.6188654920498496,0.6277813504823151,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.6651510846,0.004593189245487863,Uses total age-cell frequency,0.5740307152821519
udd2,25000,61,nowork_nowork,0.10389279480981814,0.001479938718237384,0.10177920685959271,0.1062789500772002,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.1534755678,0.0035080769588042675,Approximate: uses total age-cell frequency,0.4218660923396113
udd2,25000,61,prob_work,0.8224292730096565,0.0018306388753825875,0.8190084062446389,0.8252015091750986,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.8140570238,0.003786579175335343,Uses total age-cell frequency,0.4834545352456454
udd2,25000,61,work_work,0.7675450740621408,0.0015945399767753915,0.7655787622764506,0.7708369061910478,10,2.508487606048584,2.383969783782959,20,5,5,10557,0.8029364533,0.003871448391947444,Approximate: uses total age-cell frequency,0.4118716860831753
udd2,25000,62,hours_0,0.20295660502633886,0.002174231375722777,0.19942958385549459,0.20593836565096954,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.2108635647,0.004050160181311748,Uses total age-cell frequency,0.5368260212904954
udd2,25000,62,hours_1,0.07483853984524633,0.001747568826384021,0.07255165244509898,0.07752105376808464,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.0522476341,0.002209409072449815,Uses total age-cell frequency,0.7909666200683693
udd2,25000,62,hours_2,0.05633001881393335,0.0014093834165941346,0.05385381915861531,0.05877234958889807,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.0424881703,0.0020026334615217156,Uses total age-cell frequency,0.703765039221508
udd2,25000,62,hours_3,0.07094150718933828,0.0017508481060348488,0.06810624055279638,0.07360682124679166,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.0660488959,0.0024659838654228707,Uses total age-cell frequency,0.7099998222148184
udd2,25000,62,hours_4,0.5949333291251432,0.0034902852548324204,0.5888157894736842,0.5989801650749752,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.628351735,0.004798028726995279,Uses total age-cell frequency,0.7274415084667863
udd2,25000,62,nowork_nowork,0.120580510547505,0.0019324567745052001,0.11810751200103793,0.12370598172131503,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.1783066252,0.003800441155720493,Approximate: uses total age-cell frequency,0.5084822249112926
udd2,25000,62,prob_work,0.7970433949736611,0.0021742313757227723,0.7940616343490304,0.8005704161445054,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.7891364353,0.004050160181311748,Uses total age-cell frequency,0.5368260212904942
udd2,25000,62,work_work,0.740061517739537,0.0029793950046249746,0.7332496537396122,0.7433559483168403,10,2.508487606048584,2.383969783782959,20,5,5,10144,0.7736187515,0.004155077217396772,Approximate: uses total age-cell frequency,0.7170492505291195
udd2,25000,63,hours_0,0.23996598805157773,0.002668996654650665,0.23616139585605234,0.24331761006289307,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.248067608,0.004384513491278758,Uses total age-cell frequency,0.6087326815072117
udd2,25000,63,hours_1,0.08159926815941629,0.0021968577408971774,0.07916283550067867,0.08541158004883154,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.0594661445,0.002400872470119672,Uses total age-cell frequency,0.9150247538086329
udd2,25000,63,hours_2,0.05740112709351208,0.0017061515142908392,0.05509846827133479,0.060764798323729705,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.0518396372,0.002250706468153761,Uses total age-cell frequency,0.7580515444514556
udd2,25000,63,hours_3,0.06997144886650657,0.001744469554700341,0.06722542343286188,0.07166550279329609,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.0706997836,0.0026021602937292055,Uses total age-cell frequency,0.6703928112746308
udd2,25000,63,hours_4,0.5510621678289873,0.003381556724426874,0.5455101862376497,0.5551772306617776,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.5699268268,0.005026060487589465,Uses total age-cell frequency,0.6728046215871734
udd2,25000,63,nowork_nowork,0.14426849686167906,0.0015564519422520888,0.14187183516675397,0.14678336980306345,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.2054828974,0.004101913046324413,Approximate: uses total age-cell frequency,0.37944537699227276
udd2,25000,63,prob_work,0.7600340119484222,0.0026689966546506743,0.7566823899371069,0.7638386041439477,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.751932392,0.004384513491278758,Uses total age-cell frequency,0.6087326815072138
udd2,25000,63,work_work,0.7012168775847707,0.003099627933307833,0.6968173472064353,0.7055177230661778,10,2.508487606048584,2.383969783782959,20,5,5,9703,0.7342806841,0.004484247751783463,Approximate: uses total age-cell frequency,0.6912258431918837
udd2,25000,64,hours_0,0.2912385536045369,0.003414308280195125,0.28321647288541757,0.294954493240258,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.31670282,0.0048446824820465775,Uses total age-cell frequency,0.7047537775381292
udd2,25000,64,hours_1,0.08972823199039388,0.0024468079642057335,0.0862701746628344,0.09340635074857571,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.0710412148,0.0026753952532962517,Uses total age-cell frequency,0.914559432364663
udd2,25000,64,hours_2,0.05903397174422281,0.001209393536263701,0.05679656743486531,0.06059804181000265,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.0503253796,0.0022767507331935065,Uses total age-cell frequency,0.5311927733816224
udd2,25000,64,hours_3,0.06904142624793236,0.001994735822043435,0.06615506747816882,0.0716592205953908,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.0673535792,0.00261019764232331,Uses total age-cell frequency,0.7642087287566245
udd2,25000,64,hours_4,0.49095781641291414,0.0037266544879992047,0.484495952581059,0.4964498091772433,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.4945770065,0.005206897135634009,Uses total age-cell frequency,0.7157150200827685
udd2,25000,64,nowork_nowork,0.179921561246407,0.0026521634868652447,0.17555693618531995,0.18391768965821778,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.2471432368,0.004492262054098345,Approximate: uses total age-cell frequency,0.5903848562097226
udd2,25000,64,prob_work,0.7087614463954631,0.0034143082801951063,0.705045506759742,0.7167835271145824,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.68329718,0.0048446824820465775,Uses total age-cell frequency,0.7047537775381253
udd2,25000,64,work_work,0.648845432842305,0.0031010558569895584,0.6439869223292392,0.6537138320395202,10,2.508487606048584,2.383969783782959,20,5,5,9220,0.6727345203,0.004886596674617493,Approximate: uses total age-cell frequency,0.6346044217435438
udd2,25000,65,hours_0,0.36105635116446855,0.003783655440102756,0.3551968609265617,0.3671909911520243,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.3833723392,0.0051327847833140166,Uses total age-cell frequency,0.7371545077056229
udd2,25000,65,hours_1,0.1028384853175776,0.002092001061226853,0.09990153074926147,0.10556201377090227,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.082692522,0.0029075135799080582,Uses total age-cell frequency,0.7195154910653957
udd2,25000,65,hours_2,0.060483682564340155,0.0014150754076095737,0.05805385611575046,0.06286582368973682,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.0573944054,0.0024554491976318607,Uses total age-cell frequency,0.576300014259848
udd2,25000,65,hours_3,0.06457014437168482,0.0013729268410623517,0.0622373245104176,0.06646674424850058,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.0726624317,0.0027403438307350802,Uses total age-cell frequency,0.5010053211804713
udd2,25000,65,hours_4,0.4110513365819289,0.0035857005607851725,0.40660470104566987,0.4180324208458,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.4038783016,0.005179930011535531,Uses total age-cell frequency,0.6922295383914333
udd2,25000,65,nowork_nowork,0.23002856878251227,0.0028305488247033768,0.22369898073728167,0.23250816956891535,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.3176855895,0.0049149849871419965,Approximate: uses total age-cell frequency,0.5759018251547715
udd2,25000,65,prob_work,0.6389436488355315,0.0037836554401027528,0.6328090088479756,0.6448031390734382,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.6166276608,0.0051327847833140166,Uses total age-cell frequency,0.7371545077056222
udd2,25000,65,work_work,0.577883439598447,0.0036662309937835207,0.5732862632943069,0.5830901171927619,10,2.508487606048584,2.383969783782959,20,5,5,8973,0.6052128821,0.0051602023757827496,Approximate: uses total age-cell frequency,0.7104820173312275
udd2,25000,66,hours_0,0.4565383495116689,0.0025740974432328315,0.4517054510678993,0.4604355716878403,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.4779369628,0.005347663414875498,Uses total age-cell frequency,0.48134993613706345
udd2,25000,66,hours_1,0.12483822915992504,0.0025843239092375593,0.11990038487661309,0.12801129377476206,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.0967335244,0.003164562910328607,Uses total age-cell frequency,0.8166448203013301
udd2,25000,66,hours_2,0.06021524765596259,0.0016903194374920084,0.056125226860254084,0.06235001131990039,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.0528366762,0.002394955583346952,Uses total age-cell frequency,0.7057832091941286
udd2,25000,66,hours_3,0.05493354886330805,0.0010813520008805064,0.05272463505304198,0.05669657088209846,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.0649856734,0.0026389747000234256,Uses total age-cell frequency,0.4097621704637439
udd2,25000,66,hours_4,0.3034746248091355,0.002952537351226932,0.30056625141562854,0.30977055708919765,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.3075071633,0.004940291139283296,Uses total age-cell frequency,0.5976444035351459
udd2,25000,66,nowork_nowork,0.3016675295302516,0.0028834291459188064,0.2965982057470741,0.30568516421291053,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.3876143561,0.005215905441568038,Approximate: uses total age-cell frequency,0.552814689265527
udd2,25000,66,prob_work,0.5434616504883312,0.002574097443232826,0.5395644283121597,0.5482945489321007,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.5220630372,0.005347663414875498,Uses total age-cell frequency,0.4813499361370624
udd2,25000,66,work_work,0.4840597938560845,0.0031201331699982895,0.4789127972819932,0.4882110693759334,10,2.508487606048584,2.383969783782959,20,5,5,8725,0.5141449683,0.005350734838233708,Approximate: uses total age-cell frequency,0.5831223681097705
udd2,25000,67,hours_0,0.5590356929515105,0.003242508855087888,0.5534657553098766,0.5628024890527772,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.5750902948,0.00533576616014696,Uses total age-cell frequency,0.6076932080169309
udd2,25000,67,hours_1,0.123115160294145,0.0027758905268577606,0.11943106217022254,0.1287179013486052,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.1138296633,0.003428204918187778,Uses total age-cell frequency,0.8097212952851007
