education,n_individuals,seed,age,sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,moment,sim_value
udd1,500000,404,75,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.1075073939825213
udd1,500000,404,76,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.0926988484006205
udd1,500000,404,77,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.08021473866256726
udd1,500000,404,78,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.0683525303656438
udd1,500000,404,79,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.05780102777906049
udd1,500000,404,80,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.049964276378844645
udd1,500000,404,81,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.044645436565257005
udd1,500000,404,82,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.04320566610883307
udd1,500000,404,83,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.06207029328085225
udd1,500000,404,84,34.42288327217102,2.595287322998047,20,5,5,prob_work,0.8005330034231284
udd1,500000,505,30,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.681178
udd1,500000,505,31,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.69895
udd1,500000,505,32,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7221301065053253
udd1,500000,505,33,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7391776580295957
udd1,500000,505,34,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7543801738866016
udd1,500000,505,35,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7644670599252436
udd1,500000,505,36,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.774714530188245
udd1,500000,505,37,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7829960114051387
udd1,500000,505,38,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7913656959484634
udd1,500000,505,39,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7989193284283564
udd1,500000,505,40,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8051951437658675
udd1,500000,505,41,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8117240036844461
udd1,500000,505,42,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8174731814502604
udd1,500000,505,43,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8221448375558688
udd1,500000,505,44,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.827104731885327
udd1,500000,505,45,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8313266124643769
udd1,500000,505,46,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8362725944344428
udd1,500000,505,47,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8399379734628316
udd1,500000,505,48,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8441566069837154
udd1,500000,505,49,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8464548630068867
udd1,500000,505,50,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8484807798717573
udd1,500000,505,51,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8480471451213816
udd1,500000,505,52,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8443737468799869
udd1,500000,505,53,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8400203649263414
udd1,500000,505,54,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8341609557287266
udd1,500000,505,55,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8260874963270746
udd1,500000,505,56,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8159010777009047
udd1,500000,505,57,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8032116178237476
udd1,500000,505,58,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7875825372074159
udd1,500000,505,59,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7715910484754408
udd1,500000,505,60,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.75279484853518
udd1,500000,505,61,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.7301026998957122
udd1,500000,505,62,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.705254202799413
udd1,500000,505,63,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.6764568978516124
udd1,500000,505,64,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.6337770926550029
udd1,500000,505,65,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.5715652203064063
udd1,500000,505,66,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.45935174743783086
udd1,500000,505,67,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.35641788714218137
udd1,500000,505,68,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.2983681242764853
udd1,500000,505,69,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.25670412501217854
udd1,500000,505,70,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.22429521382978465
udd1,500000,505,71,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.19547895417966174
udd1,500000,505,72,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.1704839648071788
udd1,500000,505,73,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.14554408650444037
udd1,500000,505,74,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.1271808504913304
udd1,500000,505,75,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.10901901242189391
udd1,500000,505,76,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.09318655196487402
udd1,500000,505,77,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.07949781993996195
udd1,500000,505,78,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.06802761725701278
udd1,500000,505,79,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.05874849220905831
udd1,500000,505,80,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.050849470478106576
udd1,500000,505,81,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.04516730627059518
udd1,500000,505,82,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.043184697691229214
udd1,500000,505,83,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.06235107397853326
udd1,500000,505,84,34.585575342178345,2.595287322998047,20,5,5,prob_work,0.8014684670432444
udd1,500000,606,30,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.682056
udd1,500000,606,31,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.69864
udd1,500000,606,32,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7208903698607122
udd1,500000,606,33,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.73774161220828
udd1,500000,606,34,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7531019802257514
udd1,500000,606,35,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7643552350384594
udd1,500000,606,36,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7753369655288367
udd1,500000,606,37,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7838007216053116
udd1,500000,606,38,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7915080884886264
udd1,500000,606,39,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7992416347340912
udd1,500000,606,40,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8056056923286726
udd1,500000,606,41,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8105844718801676
udd1,500000,606,42,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.816038598048806
udd1,500000,606,43,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8217147935323283
udd1,500000,606,44,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8277511191265982
udd1,500000,606,45,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8326108118239587
udd1,500000,606,46,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8356187331471105
udd1,500000,606,47,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8397899281971667
udd1,500000,606,48,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8433557794542048
udd1,500000,606,49,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8469239886668994
udd1,500000,606,50,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8488243179742345
udd1,500000,606,51,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8487793238610524
udd1,500000,606,52,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8447307754460824
udd1,500000,606,53,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8399525444741611
udd1,500000,606,54,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8331015585566097
udd1,500000,606,55,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8255412912369268
udd1,500000,606,56,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8142659389172718
udd1,500000,606,57,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8026850741466554
udd1,500000,606,58,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.78854667201738
udd1,500000,606,59,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7699796414097531
udd1,500000,606,60,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7520379292212119
udd1,500000,606,61,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7301249439436626
udd1,500000,606,62,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.7052887019506566
udd1,500000,606,63,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.6748499655658676
udd1,500000,606,64,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.6352770375084523
udd1,500000,606,65,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.5720273717202111
udd1,500000,606,66,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.46006997520296206
udd1,500000,606,67,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.35635948280220814
udd1,500000,606,68,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.2971282422600348
udd1,500000,606,69,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.2573753572940298
udd1,500000,606,70,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.22522072499157353
udd1,500000,606,71,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.1957534199065564
udd1,500000,606,72,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.1690697154925573
udd1,500000,606,73,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.14668047843693902
udd1,500000,606,74,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.1263565745669306
udd1,500000,606,75,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.10807322029381392
udd1,500000,606,76,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.09348242921880129
udd1,500000,606,77,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.07985756206930661
udd1,500000,606,78,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.06716647226298428
udd1,500000,606,79,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.05802125381003378
udd1,500000,606,80,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.05055839471961901
udd1,500000,606,81,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.04522743350704283
udd1,500000,606,82,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.04379686434901159
udd1,500000,606,83,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.06252966556485373
udd1,500000,606,84,33.92579984664917,2.595287322998047,20,5,5,prob_work,0.8012926848534694
udd1,500000,707,30,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.6818
udd1,500000,707,31,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.698328
udd1,500000,707,32,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7202416906343879
udd1,500000,707,33,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7387799516333254
udd1,500000,707,34,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7524542313609456
udd1,500000,707,35,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7645233197531556
udd1,500000,707,36,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7746633921583933
udd1,500000,707,37,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.782482906367941
udd1,500000,707,38,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7900999142676293
udd1,500000,707,39,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7993743223662719
udd1,500000,707,40,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8057638355516072
udd1,500000,707,41,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8116408529561682
udd1,500000,707,42,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8171620807391042
udd1,500000,707,43,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8211044770118409
udd1,500000,707,44,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8272928532614164
udd1,500000,707,45,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8314807799263277
udd1,500000,707,46,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.835819209039548
udd1,500000,707,47,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8406660926579433
udd1,500000,707,48,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8433086329770003
udd1,500000,707,49,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8470669385188115
udd1,500000,707,50,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8485004392529446
udd1,500000,707,51,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8475941335149364
udd1,500000,707,52,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.845041187104796
udd1,500000,707,53,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8404500007181299
udd1,500000,707,54,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8336237472039941
udd1,500000,707,55,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8251597250805088
udd1,500000,707,56,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8143597372215459
udd1,500000,707,57,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8036344426394497
udd1,500000,707,58,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7886367167977691
udd1,500000,707,59,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7717823121201619
udd1,500000,707,60,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7516774096071467
udd1,500000,707,61,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7301290174560596
udd1,500000,707,62,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.7042162134103876
udd1,500000,707,63,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.6756138301472756
udd1,500000,707,64,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.6345688987198421
udd1,500000,707,65,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.5715128122654658
udd1,500000,707,66,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.45939944589308995
udd1,500000,707,67,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.35565704204159365
udd1,500000,707,68,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.2985078458877652
udd1,500000,707,69,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.2569816877657174
udd1,500000,707,70,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.22375785653018798
udd1,500000,707,71,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.19555230866383527
udd1,500000,707,72,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.1710642118532083
udd1,500000,707,73,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.14752163958083161
udd1,500000,707,74,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.12729522143083338
udd1,500000,707,75,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.10840385783591715
udd1,500000,707,76,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.09238720885416966
udd1,500000,707,77,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.07959514994668296
udd1,500000,707,78,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.06770848016137772
udd1,500000,707,79,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.05796862858723281
udd1,500000,707,80,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.05042411343078031
udd1,500000,707,81,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.04410133956294172
udd1,500000,707,82,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.04352022149708296
udd1,500000,707,83,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.06208111670925713
udd1,500000,707,84,33.84862041473389,2.595287322998047,20,5,5,prob_work,0.8011224603292303
udd1,500000,808,30,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.681814
udd1,500000,808,31,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.698056
udd1,500000,808,32,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7193401415239626
udd1,500000,808,33,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7380877134730551
udd1,500000,808,34,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7537368968552453
udd1,500000,808,35,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7646245517992061
udd1,500000,808,36,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7744761332933053
udd1,500000,808,37,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7841390729139763
udd1,500000,808,38,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7914584489171341
udd1,500000,808,39,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7990477793541251
udd1,500000,808,40,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8053683066595554
udd1,500000,808,41,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8115274330352216
udd1,500000,808,42,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8165859321026333
udd1,500000,808,43,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8231367314859112
udd1,500000,808,44,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8279999839013474
udd1,500000,808,45,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8313237963427434
udd1,500000,808,46,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8365835845166184
udd1,500000,808,47,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8400572292321745
udd1,500000,808,48,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8436990680658164
udd1,500000,808,49,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8472320845286448
udd1,500000,808,50,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8488415606390941
udd1,500000,808,51,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8483159126778599
udd1,500000,808,52,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.845216110923648
udd1,500000,808,53,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8401869676643611
udd1,500000,808,54,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8334356308391966
udd1,500000,808,55,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.825030658099632
udd1,500000,808,56,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8159618424797402
udd1,500000,808,57,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.8022300579748268
udd1,500000,808,58,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7885384497494348
udd1,500000,808,59,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7709605575113154
udd1,500000,808,60,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7514940366230516
udd1,500000,808,61,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7308518191978411
udd1,500000,808,62,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7057048090716136
udd1,500000,808,63,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.6757067355905467
udd1,500000,808,64,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.6347558835023481
udd1,500000,808,65,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.5706003650491163
udd1,500000,808,66,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.4587322145037269
udd1,500000,808,67,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.35549398542533933
udd1,500000,808,68,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.2986957201786352
udd1,500000,808,69,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.2572462217911966
udd1,500000,808,70,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.2231217797175244
udd1,500000,808,71,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.1948644227432707
udd1,500000,808,72,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.1688928050867686
udd1,500000,808,73,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.14575626503321001
udd1,500000,808,74,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.12593406652461422
udd1,500000,808,75,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.10807434448870813
udd1,500000,808,76,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.0918702581304617
udd1,500000,808,77,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.07914029156476286
udd1,500000,808,78,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.06779092547605987
udd1,500000,808,79,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.0584015178465552
udd1,500000,808,80,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.05013637818505685
udd1,500000,808,81,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.0444362292051756
udd1,500000,808,82,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.04350440979215219
udd1,500000,808,83,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.061884027685969796
udd1,500000,808,84,34.16460061073303,2.595287322998047,20,5,5,prob_work,0.7983953852279145
udd1,500000,909,30,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.68265
udd1,500000,909,31,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.699334
udd1,500000,909,32,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7210928437137486
udd1,500000,909,33,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7381062392613617
udd1,500000,909,34,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7538889022253162
udd1,500000,909,35,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7656083989123192
udd1,500000,909,36,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.77602432112207
udd1,500000,909,37,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7844585436366439
udd1,500000,909,38,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7916335339656088
udd1,500000,909,39,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7994036275317273
udd1,500000,909,40,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8051924615467905
udd1,500000,909,41,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8107607014079928
udd1,500000,909,42,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8172965895604363
udd1,500000,909,43,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8234608326147302
udd1,500000,909,44,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.827859252879577
udd1,500000,909,45,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8312304555272575
udd1,500000,909,46,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8365590833799055
udd1,500000,909,47,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8399735670533933
udd1,500000,909,48,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8436892653537186
udd1,500000,909,49,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8464372592023015
udd1,500000,909,50,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.848848700263526
udd1,500000,909,51,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8477375819291969
udd1,500000,909,52,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8448220511404881
udd1,500000,909,53,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8390719944856335
udd1,500000,909,54,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8336088948370824
udd1,500000,909,55,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8251617532417852
udd1,500000,909,56,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.815289535185666
udd1,500000,909,57,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.803504492859246
udd1,500000,909,58,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7884917076367027
udd1,500000,909,59,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7714549596959975
udd1,500000,909,60,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7524850259890085
udd1,500000,909,61,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7307745936542055
udd1,500000,909,62,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.7052122303170094
udd1,500000,909,63,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.6762224164299759
udd1,500000,909,64,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.6352561228028708
udd1,500000,909,65,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.5720532119648681
udd1,500000,909,66,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.4595616708863053
udd1,500000,909,67,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.3568886080312518
udd1,500000,909,68,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.29707817613162574
udd1,500000,909,69,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.2565755997812493
udd1,500000,909,70,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.2234520843089062
udd1,500000,909,71,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.194579563973895
udd1,500000,909,72,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.17008125370114802
udd1,500000,909,73,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.14706112688998413
udd1,500000,909,74,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.1266612502286741
udd1,500000,909,75,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.10916488901620605
udd1,500000,909,76,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.09379219999769163
udd1,500000,909,77,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.07932760893918507
udd1,500000,909,78,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.06786958037236732
udd1,500000,909,79,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.0579091287375909
udd1,500000,909,80,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.050085879461542755
udd1,500000,909,81,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.0443160137487658
udd1,500000,909,82,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.043317372211766764
udd1,500000,909,83,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.06207637272353827
udd1,500000,909,84,34.08051776885986,2.595287322998047,20,5,5,prob_work,0.8010856217905783
udd1,500000,1010,30,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.682078
udd1,500000,1010,31,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.698776
udd1,500000,1010,32,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7212162910842256
udd1,500000,1010,33,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7389192811209233
udd1,500000,1010,34,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7526937219174739
udd1,500000,1010,35,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7642231848969016
udd1,500000,1010,36,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7748308714623113
udd1,500000,1010,37,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7831983854304317
udd1,500000,1010,38,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7901313456873463
udd1,500000,1010,39,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.7984009812980152
udd1,500000,1010,40,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.8050192624323408
udd1,500000,1010,41,35.00085163116455,2.595287322998047,20,5,5,prob_work,0.8103758647055637
